Data_Notificacao,Infectados,Precipitacao,Evaporacao,Umidade,Temp_Maxima,Temp_Media,Temp_Minima,Insolacao,Vel_Media,IDH,Populacao
4/11/2007,14,0,7.3,72,31.2,27.54,25.5,11.1,3.633333,732,2383376
5/11/2007,66,0,6.9,70,31.3,27.74,25.3,10.9,5.2,732,2383985
6/11/2007,43,0,7.2,74.75,31.5,27.46,23.4,10.4,4.9,732,2383985
7/11/2007,52,0,9.2,67.25,32.9,27.9,24,11.3,4.3,732,2383985
8/11/2007,30,0,8.3,68.75,32.7,28.16,25.5,9,4.133333,732,2383985
9/11/2007,24,0,7.2,68.25,32.8,27.7,23.5,10.9,3.9,732,2383985
10/11/2007,20,0,9.2,69.75,31.3,27.46,24.5,10.3,3.366667,732,2383985
11/11/2007,8,0,7.8,71.75,31.3,27.86,25.5,9.3,3.833333,732,2383985
12/11/2007,50,0,6.2,75.75,31.4,27.34,25.3,10.5,2.733333,732,2384594
13/11/2007,33,0,7,70,31.2,27.66,24.9,10.8,4.7,732,2384594
14/11/2007,48,1.4,7,74.25,31.3,27.46,24.2,11,4.466667,732,2384594
15/11/2007,4,0,6.9,73.25,31.5,27.72,25,10.8,4.366667,732,2384594
16/11/2007,38,0,6.2,70,32.3,27.84,24.5,10.9,4.466667,732,2384594
17/11/2007,16,0,8.6,66.25,32.4,27.9,24.4,11.3,5.566667,732,2384594
18/11/2007,12,0,8.7,68.25,32.2,27.58,23.1,11.4,4.033333,732,2384594
19/11/2007,56,0,7.9,71.75,31.1,27.44,25.1,9.4,4.7,732,2385203
20/11/2007,38,0,7.5,74,31.1,27.78,25.4,10.2,4.3,732,2385203
21/11/2007,40,0.3,6.5,77.25,31,27.7,25.1,8.2,3.866667,732,2385203
22/11/2007,33,0.8,4.8,76,31.9,27.5,24.8,10.9,2.866667,732,2385203
23/11/2007,48,0,5.2,73,32.1,27.9,24,10.7,3.466667,732,2385203
24/11/2007,12,1.2,5.9,76,31.4,27.62,25.1,8.6,3.133333,732,2385203
25/11/2007,6,0,5.2,72,31.9,27.84,24.6,10.8,4.066667,732,2385203
26/11/2007,50,0,6.2,72.25,31.7,27.8,25.1,10,3.566667,733,2385812
27/11/2007,56,0,5.9,72.5,31.9,27.62,24.4,10.9,3.066667,733,2385812
28/11/2007,52,0,5.3,73.5,31.8,27.82,24.9,10.2,3.633333,733,2385812
29/11/2007,25,0,6.2,73,31.9,27.88,24.4,10.9,4.666667,733,2385812
30/11/2007,46,0,7,73.5,32.2,27.94,25.9,8.1,2.8,733,2385812
1/12/2007,14,0,4.5,75,32.3,27.96,25.9,10.6,4.266667,733,2385812
2/12/2007,17,0,5.8,71,31.7,27.94,25.3,10.5,4.633333,733,2385812
3/12/2007,57,0,6.5,72.75,32,27.92,24.8,10.1,4.033333,733,2386421
4/12/2007,32,0,6.8,74.25,31.7,27.8,24.7,11,3.266667,733,2386421
5/12/2007,76,0,6,75.5,32.3,28.34,26.3,9,3.9,733,2386421
6/12/2007,29,0,5.6,79.25,32,27.66,25.3,7.8,2.966667,733,2386421
7/12/2007,40,0.4,5.2,74,31.6,28,25.6,8.7,3.4,733,2386421
8/12/2007,6,0.7,5.2,74,32,27.76,25.3,9.2,4.733333,733,2386421
9/12/2007,14,0,5.3,71,32.5,27.88,24.1,11,3.866667,733,2386421
10/12/2007,60,1.8,5.7,78.25,31.8,27.4,25.3,8.1,3.633333,733,2387030
11/12/2007,30,0.2,6.2,70.25,31.5,27.92,25.3,5,4.033333,733,2387030
12/12/2007,58,13.4,6.3,75.75,30.8,27.14,23.7,9.9,3.633333,733,2387030
13/12/2007,42,8.2,5.6,75.5,30.7,27.1,24,9.4,4.033333,733,2387030
14/12/2007,35,5.6,4.1,77,30.5,26.88,23.9,2.4,2.9,733,2387030
15/12/2007,12,0,4,75.25,31.6,27.76,24.8,7.8,4.166667,733,2387030
16/12/2007,9,3.8,4.4,78,31.4,27.48,24.9,5.2,2.633333,733,2387030
17/12/2007,52,0,5.4,76.75,31.4,27.6,24.6,7.9,3,733,2387639
18/12/2007,24,0,4.2,74.5,31.5,27.54,23.5,11.3,3.7,733,2387639
19/12/2007,61,0,5,76.75,30.3,27.48,25,5,3.87148,733,2387639
20/12/2007,39,0,7.4,75.25,31,28.26,26.3,4.7,3.681107,733,2387639
21/12/2007,32,0,6.8,72.5,32.4,28.04,24.8,8.7,3.666667,733,2387639
22/12/2007,6,0,6.2,76.75,32.2,28.44,26,7.7,3.466667,733,2387639
23/12/2007,8,0,6.3,72,31.4,28.3,26.3,9,4.4,733,2387639
24/12/2007,16,0,5.5,70.5,31.4,27.6,25.5,8.9,3.633333,733,2388248
25/12/2007,2,1.6,5.5,72.75,31.6,27.26,23.9,10.7,3.133333,733,2388248
26/12/2007,90,8.8,5.2,83.25,29.6,26.3,24.1,2.2,3.466667,733,2388248
27/12/2007,45,9.3,2,81.25,30.6,26.58,23.7,6.8,4.033333,733,2388248
28/12/2007,24,19.1,3.7,77.75,30.8,27.02,24.1,8.1,3.966667,733,2388248
29/12/2007,20,1.5,4.2,77.25,30.9,27.34,25.4,5.9,4.2,733,2388248
30/12/2007,8,0.6,5.1,79,30.2,27.08,24.8,6.6,2.8,733,2388248
31/12/2007,12,1.2,4.8,79.5,30,26.98,24.6,2.6,2.647773,733,2388248
1/1/2008,14,7.7,4.4,77.75,30.6,26.86,23.9,8.3,4.5,734,2388857
2/1/2008,92,1.1,5.4,76,30.8,27.14,24.6,8.8,3.633333,734,2388857
3/1/2008,34,12,4,81.5,31.1,26.56,22.5,3,2.433333,734,2388857
4/1/2008,40,34.7,4,79,30.6,27.18,23.7,6.5,2.833333,734,2388857
5/1/2008,8,0,5,71.25,30.9,27.56,24.7,10,4,734,2388857
6/1/2008,18,0,6.6,72.75,31.2,27.28,23.9,10.8,2.533333,734,2388857
7/1/2008,62,0,6.1,78.75,31.8,27.9,25.7,6,3.466667,734,2388857
8/1/2008,46,0.1,3.5,78.25,30.8,27.48,24.4,9.7,3,734,2389466
9/1/2008,77,0.5,4.5,74.25,30.9,27.08,23.9,9,3.766667,734,2389466
10/1/2008,43,0,6.3,75.25,31.2,27.2,23.6,9.8,3.633333,734,2389466
11/1/2008,48,1.2,5.2,82.75,30.1,26.86,24.2,3.8,2.333333,734,2389466
12/1/2008,16,6,3.2,76.75,31.3,27.68,24.5,10.3,3.5,734,2389466
13/01/2008,10,8,5,82.75,28.8,26.46,23.9,2.4,3.366667,734,2389466
14/01/2008,41,57.6,3.3,87.5,29.4,26.04,23.6,0,2.3,734,2389466
15/01/2008,55,21.7,5.7,78.25,30.2,26.8,23.9,7.2,3.033333,734,2390075
16/01/2008,92,4.4,4.1,86.75,29.5,25.98,24.6,2,1.633333,734,2390075
17/01/2008,42,7.6,1.7,86,29.8,26.6,23.9,1.8,2.766667,734,2390075
18/01/2008,42,36.2,2.2,82.75,30.3,26.62,23.8,4.4,2.133333,734,2390075
19/01/2008,30,11.4,2.3,85.25,30.3,26.28,23.9,5,1.9,734,2390075
20/01/2008,24,0.2,2.7,83.5,31,27.2,24.2,4.7,2.066667,734,2390075
21/01/2008,88,0.2,2.5,80.5,30.9,27.52,25.1,3.3,1.266667,734,2390075
22/01/2008,76,3.2,2.5,82.25,30.5,27.52,25.1,2.6,1.533333,734,2390684
23/01/2008,98,3.8,2.5,93.75,28.9,25.6,22.5,0.2,1.133333,734,2390684
24/01/2008,46,48,0.4,85.5,30.4,26.36,22.6,4.2,2.066667,734,2390684
25/01/2008,62,0,3,79.75,31.5,27.28,23.9,10.4,2.766667,734,2390684
26/01/2008,36,0.4,4.3,78.5,31.2,27.62,24.8,8.8,2.666667,734,2390684
27/01/2008,21,0,4.1,75.5,31.5,27.9,24.9,9.1,3.8,734,2390684
28/01/2008,120,0,4.8,78.5,31.7,27.94,25.4,9.1,2.833333,734,2390684
29/01/2008,60,3.4,5,79.5,31.1,27.56,25.5,7.8,3.7,734,2391293
30/01/2008,110,3.6,4,78.5,31.8,27.96,25,6.7,2.9,734,2391293
31/01/2008,119,5.4,4.1,79,30,27.18,24.7,2.6,2.9,734,2391293
1/2/2008,128,1.6,3.6,80,30.9,27.1,23.6,7.2,2.266667,734,2391293
2/2/2008,50,0,3.6,76.75,31.7,27.16,23.3,10.5,2.466667,734,2391293
3/2/2008,36,0,4,74.5,31.5,27.78,24,9.2,2.8,734,2391293
4/2/2008,49,0,4.9,73.25,31.4,27.82,24.6,8.9,3.466667,734,2391293
5/2/2008,37,0,5.7,76.75,31.9,27.4,24.1,10.4,3.066667,735,2391901
6/2/2008,94,0,5.5,76.25,31.8,27.6,24.4,10.6,2.233333,735,2391901
7/2/2008,140,0,5.3,77.5,31.8,27.36,24,10.7,3.633333,735,2391901
8/2/2008,173,6,5.4,77,32.2,27.5,23.9,10.2,2.966667,735,2391901
9/2/2008,63,0.5,5.1,76.5,31.8,28.04,25.4,9.4,2.566667,735,2391901
10/2/2008,54,0,5.2,74.75,31.8,28.02,24.5,10.5,2.966667,735,2391901
11/2/2008,179,1.8,5.7,77.5,30.9,27.92,25.5,1.9,3.166667,735,2391901
12/2/2008,89,5.8,3.8,82.5,30.1,27.04,23.8,1.1,3.933333,735,2392510
13/02/2008,125,4.7,3,74.25,31.6,27.64,23.8,10.3,3.3,735,2392510
14/02/2008,66,0,5.9,76.75,32,27.84,25,10.6,2.966667,735,2392510
15/02/2008,108,0,5.6,70.75,31.9,27.98,24.4,5.3,3.033333,735,2392510
16/02/2008,48,0,5.3,76.5,32,27.9,24.9,6.2,2.633333,735,2392510
17/02/2008,57,0,5.2,74.5,32.3,28.1,24.8,9.4,3.433333,735,2392510
18/02/2008,191,0.1,5.5,74.25,32.3,28.24,25.3,10.2,3.366667,735,2392510
19/02/2008,150,12.8,5.3,79.25,31.1,27.34,24.5,6.2,3.133333,735,2393119
20/02/2008,134,6.7,4.9,82.5,30.7,26.56,23.9,5.8,2.4,735,2393119
21/02/2008,94,1.4,3,80.5,31.4,27.48,23.9,8.2,2.933333,735,2393119
22/02/2008,109,20.2,3.4,83.25,30.9,26.6,23.6,4.3,2.466667,735,2393119
23/02/2008,85,0.6,3.6,73.75,31.2,27.58,24.4,10.9,2.666667,735,2393119
24/02/2008,50,0,4.6,71.5,32.1,27.24,23.7,10.3,2.266667,735,2393119
25/02/2008,190,0,4.5,77,31.6,27.18,24,9.8,1.7,735,2393119
26/02/2008,160,0,3.6,72,31.4,27.86,23.9,10.3,2.3,735,2393728
27/02/2008,155,0.2,3.7,72.25,32.6,28.34,24.3,9.6,2.666667,735,2393728
28/02/2008,173,0,4.4,73.25,32.2,28.24,24.8,8.8,2.633333,735,2393728
29/02/2008,121,0.3,4.1,78.25,31.9,27.64,24.7,7.2,2.133333,735,2393728
1/3/2008,42,6.2,3.5,86.5,29.2,26.58,24.2,0.3,1.7,735,2393728
2/3/2008,30,7.8,1.5,77.75,31.5,27.58,24.2,8.9,3.166667,735,2393728
3/3/2008,221,0.4,3.8,76.5,31.8,27.78,24.9,9.3,2.7,735,2393728
4/3/2008,184,1.2,3.2,77.5,32,27.82,23.9,8.8,2.233333,735,2394337
5/3/2008,182,16.2,3.2,78.75,30.9,26.26,21.8,4.3,1.766667,735,2394337
6/3/2008,102,11,2.2,76.75,31.4,27.64,23.9,9,2.133333,735,2394337
7/3/2008,129,9,3.4,85.75,29.5,25.64,21.5,3.4,0.766667,735,2394337
8/3/2008,60,19.6,1.4,83.5,27.8,25.18,21.5,0.9,0.9,735,2394337
9/3/2008,66,17.3,1.1,87,30.7,25.38,22.3,1.9,0.266667,735,2394337
10/3/2008,238,3,1.4,84.25,31,26.34,22.9,7.5,1.6,735,2394337
11/3/2008,163,0,3.4,81,30.8,26.88,23.8,4.7,2.133333,736,2394946
12/3/2008,193,5.1,2.9,85,29.7,26.48,24.7,1.9,1.533333,736,2394946
13/03/2008,176,6.2,1,74,31.8,27.84,23.5,10.5,1.533333,736,2394946
14/03/2008,232,0,3.2,81.5,31.6,26.72,24,6.2,1.933333,736,2394946
15/03/2008,69,14.2,2.2,87.75,30.5,26.24,23.7,0.5,1.3,736,2394946
16/03/2008,60,11,1.3,80.75,30.8,26.96,23.1,5.1,1.633333,736,2394946
17/03/2008,252,6.2,2.6,79.25,30.5,26.4,23,4.8,2,736,2394946
18/03/2008,228,0,2.9,81.75,29.9,26.3,23.2,3,1.3,736,2395555
19/03/2008,137,7.2,1.6,78.5,31.5,26.96,22.9,7.9,1.166667,736,2395555
20/03/2008,109,3,2.8,85,31.9,26.56,23.5,6.6,2.466667,736,2395555
21/03/2008,109,67.8,2.1,83.5,29.8,25.64,21.9,3.8,0.966667,736,2395555
22/03/2008,102,0,1.7,85,31.3,26.68,23,5.1,1.1,736,2395555
23/03/2008,74,11,1.7,87.25,28.9,26.04,23.9,0.1,1.7,736,2395555
24/03/2008,385,32.6,1,89.25,29.4,26.16,23.9,1.3,1.033333,736,2395555
25/03/2008,328,0,1.3,85.25,30.3,26.2,23.4,1.6,1.2,736,2396164
26/03/2008,336,7.2,1.7,85.25,30.5,26.24,23.8,2.3,2.1,736,2396164
27/03/2008,267,0,2,83,31.4,26.84,23,6.9,2.166667,736,2396164
28/03/2008,355,7,2.2,93.5,28.8,25.46,23.7,0,0.5,736,2396164
29/03/2008,303,1,0.9,83.25,30.7,26.5,22.8,7.3,2.1,736,2396164
30/03/2008,316,45.2,2.4,88.5,29.1,25.54,22.9,0.4,1.166667,736,2396164
31/03/2008,514,0,1.5,93.75,29.7,25.58,23.4,0.8,1.466667,736,2396164
1/4/2008,611,4,1,90,29.5,25.66,23,6.5,1.6,736,2396773
2/4/2008,414,0.7,1.3,90.75,30.7,26.3,23.1,3.1,1.4,736,2396773
3/4/2008,491,5.6,1.2,86,30.9,25.78,22.9,3.4,1.533333,736,2396773
4/4/2008,577,0,1.9,83.5,30.8,26.72,23.9,0,2.433333,736,2396773
5/4/2008,426,3.6,2.2,92.5,30.7,26.4,23.9,4.2,1.066667,736,2396773
6/4/2008,385,37.4,1.4,88,30.4,26.44,23.2,2.8,1.233333,736,2396773
7/4/2008,652,8.9,1.4,90.5,29.8,26.14,23.9,2.2,1.633333,736,2396773
8/4/2008,700,14.9,1.6,94.75,26.7,24.42,23.4,1.1,0.766667,736,2397382
9/4/2008,875,26.5,0.5,85.75,31.6,26.22,22.5,6.7,2.033333,736,2397382
10/4/2008,859,0,2.4,81.75,30.8,26.88,23.7,7.3,2.8,736,2397382
11/4/2008,632,9.8,2.8,90.75,30.9,25.58,23.5,0,1.8,736,2397382
12/4/2008,411,37.6,0.7,91,28.5,24.88,22.7,0.1,1.4,736,2397382
13/04/2008,409,2.6,0.9,84.25,28.8,25.58,22.5,0.6,1.166667,736,2397382
14/04/2008,890,0,1.6,88,28.3,25.12,23.1,2.1,1.633333,736,2397382
15/04/2008,892,30,1,87,30.6,25.78,22.7,5.7,1.933333,737,2397991
16/04/2008,934,7.9,2.1,84.25,30.7,26.62,23.4,8.5,1.633333,737,2397991
17/04/2008,974,21.4,2,82.75,30.4,26.74,22.9,6,2.5,737,2397991
18/04/2008,888,1.2,3.1,93.25,28.9,25.88,24.3,0,1.466667,737,2397991
19/04/2008,708,1.6,1.1,81.25,31.4,26.86,23.5,10.5,2.033333,737,2397991
20/04/2008,483,4.4,3.1,81,31.2,27.46,23.7,7.3,2.6,737,2397991
21/04/2008,571,9.2,2.4,91.75,28.9,25.6,23.4,0,1.366667,737,2397991
22/04/2008,1249,12.9,1.1,87.5,30.8,26.16,23.5,2.2,1.7,737,2398600
23/04/2008,1057,33.2,1.6,91.25,29.3,25.38,23,1.3,1.733333,737,2398600
24/04/2008,1144,71,1.4,84.5,31.1,26.44,23.7,7.8,2.233333,737,2398600
25/04/2008,1155,0,2.3,83.75,30.7,26.76,23.5,7,2.333333,737,2398600
26/04/2008,574,11.1,2.3,82.5,31.3,27.12,24.1,10.1,1.366667,737,2398600
27/04/2008,489,0,2.5,84.5,29.9,26.22,23.2,1.2,1.566667,737,2398600
28/04/2008,1042,0,2.4,89.75,30.8,26.66,23.7,4.2,2.133333,737,2398600
29/04/2008,938,75.4,1.6,91.5,28.9,25.42,23.3,0.6,1.266667,737,2399209
30/04/2008,947,52.3,1,85.5,30.8,26.34,23.5,5.1,1.933333,737,2399209
1/5/2008,630,0,2.4,84.75,30.8,26.74,23.9,8.2,2.033333,737,2399209
2/5/2008,969,0.6,2.5,79,31.7,27.38,23.6,10.5,3,737,2399209
3/5/2008,586,70,2.6,94.5,26.9,24.8,23.8,0,1.033333,737,2399209
4/5/2008,513,14,2,87.5,29.7,26.44,24.1,0.7,1.266667,737,2399209
5/5/2008,1050,20.5,1.1,92,27.8,25.44,23,0,1.3,737,2399209
6/5/2008,880,7,0.9,83,31.4,26.74,23.1,5.4,0.966667,737,2399817
7/5/2008,892,0.4,1.9,82.25,31.5,27.3,23.6,7.4,0.866667,737,2399817
8/5/2008,799,7.6,2,88.25,31.5,27,24.5,3.1,0.5,737,2399817
9/5/2008,821,22.4,1.3,85.75,30.9,26.42,23.8,3.1,1.2,737,2399817
10/5/2008,660,21.2,1.5,86.75,30.4,26,23,4.5,1.833333,737,2399817
11/5/2008,385,0,1.9,79.75,31.5,27.18,24.4,6.7,1.8,737,2399817
12/5/2008,836,9.2,2.6,77.5,30.9,26.96,23.4,6.6,2.433333,737,2399817
13/05/2008,800,13.2,2.2,89.75,27.3,24.38,22.6,0,1.933333,737,2400426
14/05/2008,798,0.2,1.6,77,30.8,26.52,23.1,5.2,2.433333,737,2400426
15/05/2008,857,26,2.2,81.5,31.1,25.92,22.9,5.3,1.766667,737,2400426
16/05/2008,715,3.2,1.9,80.75,31.2,26.8,23.1,10.1,2.3,737,2400426
17/05/2008,554,0.8,1.7,80,30.8,26.72,24.8,5,2.3,737,2400426
18/05/2008,598,2.2,2.4,78.5,31.1,26.64,23.7,8.9,2,737,2400426
19/05/2008,980,0,3.1,80.25,31.3,26.76,23.8,10,2.766667,737,2400426
20/05/2008,1142,0,3.2,76.5,31.2,27.02,23.1,7.6,2.166667,738,2401035
21/05/2008,814,0,2.8,89.75,27.2,25.46,23.7,0,0.5,738,2401035
22/05/2008,633,0.2,0.8,82,31.2,26.34,21.6,9.8,2.133333,738,2401035
23/05/2008,767,0,3.2,78.5,31.1,26.48,22.9,10.2,2.266667,738,2401035
24/05/2008,718,0,3.7,81.5,31.2,26.24,23,9.6,2.066667,738,2401035
25/05/2008,467,10.2,3.2,83.5,31.3,26.34,22.7,9.8,1.933333,738,2401035
26/05/2008,957,0,3.1,80.75,31.2,26.92,23,10.1,2.1,738,2401035
27/05/2008,725,20,3.2,94.5,29.9,25.18,23.6,2,2.4,738,2401644
28/05/2008,750,18.7,1.1,85,29.8,26.14,22.9,2.7,2.333333,738,2401644
29/05/2008,737,1,2.3,84,30.3,26,23.3,8.1,2.1,738,2401644
30/05/2008,775,7.8,2.8,82.25,30.4,26.72,23.3,6.8,2.3,738,2401644
31/05/2008,415,12.2,0.6,86.25,30.1,25.42,23.3,4.6,2.166667,738,2401644
1/6/2008,380,0,5.2,86.75,30.2,25.1,21.5,6.4,1.866667,738,2401644
2/6/2008,602,0,2.5,78.75,29.9,26.04,22.9,5.3,2.7,738,2401644
3/6/2008,576,0,3.2,75.5,30.9,26.34,23.2,7.6,1.766667,738,2402253
4/6/2008,540,0,3.6,84,31,25.98,22.7,8.1,2.633333,738,2402253
5/6/2008,450,6.3,3.1,85.75,30.2,25.32,22.8,2.7,1.533333,738,2402253
6/6/2008,391,40.6,2,82.5,30.2,26.4,22.8,9.6,2.433333,738,2402253
7/6/2008,445,0,3.7,81,30.8,26.54,22.5,9.3,2.733333,738,2402253
8/6/2008,231,0.6,3.7,89,28.3,24.8,22.4,3.4,2.966667,738,2402253
9/6/2008,437,44.2,1.7,83.75,30,25.72,21.6,4.7,3,738,2402253
10/6/2008,478,0,2.5,81.75,30.4,26.3,22.8,5.3,2.633333,738,2402862
11/6/2008,367,0,3.9,81,29.9,26.72,23.7,5.5,2.4,738,2402862
12/6/2008,308,0,3.1,81.75,30,26.24,24,0.9,1.933333,738,2402862
13/06/2008,261,0,3.3,80.5,30.9,26.6,23.7,6,2.5,738,2402862
14/06/2008,240,0,3.3,82,30.2,26.16,23.1,9.2,2.166667,738,2402862
15/06/2008,264,1.4,4.2,81.5,29.6,26.04,22.8,6.4,2.5,738,2402862
16/06/2008,403,0,3.7,86.75,30.1,26.2,23.9,5.5,3.066667,738,2402862
17/06/2008,330,1.6,2.7,81.25,29.9,26.34,23.2,8.3,3.533333,738,2403471
18/06/2008,290,0,3.6,84.75,30.3,25.8,23.5,7.3,1.3,738,2403471
19/06/2008,345,0,3,80,30.3,25.48,22.8,9.8,2.3,738,2403471
20/06/2008,248,0,3.7,81,30.8,25.76,22.4,9.9,2.633333,738,2403471
21/06/2008,217,0,4.4,72.75,29.7,24.5,22.4,7.3,2.466667,738,2403471
22/06/2008,130,0,5.6,76.75,30.3,25.48,20.2,10,2.366667,738,2403471
23/06/2008,305,0,6.1,81.75,30.7,26.16,23.1,8.2,2.633333,738,2403471
24/06/2008,232,0,5.4,85,30.9,26.38,23.3,8.3,2.533333,739,2404080
25/06/2008,211,0,4.3,78.75,31.3,26.08,23.1,10.1,3.3,739,2404080
26/06/2008,171,0,8.1,78.75,30.9,26.26,22.3,9,1.866667,739,2404080
27/06/2008,169,0,5.8,76.75,29.8,25.72,22.6,2.6,2.266667,739,2404080
28/06/2008,105,0,6.7,81,28.1,25.04,23.5,0.2,2.4,739,2404080
29/06/2008,75,0,7.3,81.25,30.6,25.98,22.6,9,2.8,739,2404080
30/06/2008,141,0,9.8,73,31.7,26.18,21.5,10.1,2.066667,739,2404080
1/7/2008,139,2.3,8.9,82,30.5,25.6,22.9,6.1,3.1,739,2404689
2/7/2008,120,2.7,6,77.25,30.7,26.08,22.9,5.2,2.466667,739,2404689
3/7/2008,105,0,9.5,73.25,31.4,26.66,22.9,9.4,2.666667,739,2404689
4/7/2008,74,0,8,78.25,31,26.56,23.3,8,3.4,739,2404689
5/7/2008,52,0,10.5,79,31.2,25.92,23,6.3,2.1,739,2404689
6/7/2008,43,0,10,80.5,29.9,25.64,22.9,5.7,3.866667,739,2404689
7/7/2008,90,0,6.5,74.5,30.4,25.62,21.7,7.7,2.1,739,2404689
8/7/2008,57,0,7.9,74.5,31.4,26,21.2,8.8,3.166667,739,2405298
9/7/2008,52,0,8.3,70,29.9,26.08,21.5,8.7,3.533333,739,2405298
10/7/2008,63,0,8,74.75,31.4,26.42,22.3,10.2,2.6,739,2405298
11/7/2008,75,0,8,76.5,32.2,26.48,22.4,10.2,2.8,739,2405298
12/7/2008,61,0,8,69.25,31.7,26.94,23.5,5.9,4.033333,739,2405298
13/07/2008,40,0,8,67.75,31.9,26.28,21.7,7.2,2.633333,739,2405298
14/07/2008,66,0,8,69.25,31.2,25.66,22.5,7.5,2.466667,739,2405298
15/07/2008,34,0,8,80.75,31.3,26.16,22.9,5.9,1.766667,739,2405907
16/07/2008,38,0,8,73.5,31.3,26.18,22.4,9.8,3.7,739,2405907
17/07/2008,55,0,8,71.5,30.7,25.72,19.9,8.1,3.033333,739,2405907
18/07/2008,68,0.2,8,88.75,28.3,23.8,21.8,1.4,2.2,739,2405907
19/07/2008,62,3.9,8,80,30.4,25.56,22.4,9.5,1.966667,739,2405907
20/07/2008,32,0,8,73.5,32,26.28,21.1,10.3,3.4,739,2405907
21/07/2008,32,0,8,72.5,31.2,26.64,22.4,7.7,3.533333,739,2405907
22/07/2008,138,0,8,75.25,31.3,26.2,21.9,10.2,2.9,739,2406516
23/07/2008,45,0,8,70.5,32.4,25.78,20.5,10.4,2.9,739,2406516
24/07/2008,47,0,8,69.75,32.6,26.78,21.4,9.3,2.7,739,2406516
25/07/2008,46,0,8,76.75,31.2,26,20.4,6.9,3.2,739,2406516
26/07/2008,34,0.4,8,82.5,30.7,26.3,23.1,9.3,3.3,739,2406516
27/07/2008,8,0.9,8,81.5,29.8,25.94,22.9,3.9,3.133333,739,2406516
28/07/2008,36,0.1,8,72.5,30.6,26.04,22.5,5.2,3.3,739,2406516
29/07/2008,41,0,8,70.5,31.8,26.18,21,8.6,4.033333,739,2407125
30/07/2008,30,0,8,75.25,31.7,26.9,24.8,7.1,3,739,2407125
31/07/2008,43,0,8,74.25,31.2,26.5,22.5,10.4,3.9,739,2407125
1/8/2008,55,0,8,68.25,31.5,26.24,21.9,10.5,3.7,739,2407125
2/8/2008,30,0,8,79,31.6,26.32,21.8,9.4,3.333333,739,2407125
3/8/2008,33,0,8,75.75,30.9,25.9,21.7,10.1,0.233333,739,2407125
4/8/2008,36,0,8,78,31.3,26.22,22.2,10,2.466667,739,2407125
5/8/2008,81,0,8,74,31.2,26.8,23.3,9,3.8,0.74,2407733
6/8/2008,36,0,8,70.75,31.8,26.94,23.5,7.8,4.433333,0.74,2407733
7/8/2008,26,0.4,8,79,30.9,26.18,23.4,7.7,3.7,0.74,2407733
8/8/2008,26,0,8,88.5,30.9,25.9,22.8,5.8,2.533333,0.74,2407733
9/8/2008,22,34,8,80.25,29.5,24.96,22.9,4.4,2.1,0.74,2407733
10/8/2008,12,0,8,72.25,31.9,26.3,21.8,10.7,3.4,0.74,2407733
11/8/2008,45,0,8,75.5,31.3,25.94,21.7,10.3,3.533333,0.74,2407733
12/8/2008,24,14.4,8,76.5,30.6,25.84,21.7,8.9,2.966667,0.74,2408342
13/08/2008,21,0,8,73.25,31.9,26.64,22.5,10.3,3.533333,0.74,2408342
14/08/2008,42,0,8,68.5,32.4,25.96,21.1,10.7,5.2,0.74,2408342
15/08/2008,32,0,8,77,30.5,25.84,21.9,10.5,3.366667,0.74,2408342
16/08/2008,16,0,8,73.75,31,26.22,22.5,10.6,3.766667,0.74,2408342
17/08/2008,16,0,8,74.25,31.5,26.56,22.6,8.6,3.466667,0.74,2408342
18/08/2008,30,0,8,69.25,31.9,26.06,21,10.6,4.333333,0.74,2408342
19/08/2008,21,0,8,67.5,32.4,26.18,21.1,10.7,3.2,0.74,2408951
20/08/2008,50,0,8,71.75,31,26.52,22.5,8.8,3.033333,0.74,2408951
21/08/2008,25,0,8,73.75,32.5,27.04,23.5,8.7,3.233333,0.74,2408951
22/08/2008,26,0,8,73.75,30.8,26.92,23.4,9.4,4.066667,0.74,2408951
23/08/2008,11,0,8,71.75,31.3,26.56,22.5,10.4,3.566667,0.74,2408951
24/08/2008,19,0,8,73,31.7,26.5,22.5,10.4,3.833333,0.74,2408951
25/08/2008,14,0,8,67.5,33.4,26.56,22.4,10.5,2.666667,0.74,2408951
26/08/2008,18,0,8,73.25,31.5,26.88,22.6,7.7,4.166667,0.74,2409560
27/08/2008,32,6.1,8,80,29.9,25.86,23,5.7,3.966667,0.74,2409560
28/08/2008,12,0,8,77.25,31.9,26.94,22.4,9.6,3.233333,0.74,2409560
29/08/2008,14,0,8,74.25,30.9,26.88,23.1,10.3,4.5,0.74,2409560
30/08/2008,6,0,8,77,30.8,26.66,23.5,9.3,3.8,0.74,2409560
31/08/2008,27,0,8,76.75,30.9,26.66,23.6,9.8,4.733333,0.74,2409560
1/9/2008,20,0,4.7,71.5,30.4,26.42,22.8,8,3.3,0.74,2409560
2/9/2008,20,0,4.7,68.5,30.9,26.84,22.7,10.4,4.266667,0.74,2410169
3/9/2008,24,0,5.5,72.75,31.2,26.78,22.8,10.2,3.9,0.74,2410169
4/9/2008,22,0,6.3,66.75,31.9,27.02,22.6,10.3,4.4,0.74,2410169
5/9/2008,18,0,5.7,69.25,31.2,26.56,22.3,10.5,3.733333,0.74,2410169
6/9/2008,10,0,6.7,70.5,31.4,26.94,23.3,10.2,3.666667,0.74,2410169
7/9/2008,10,0,5.5,77,32.1,27.24,23.8,8.1,3.3,0.74,2410169
