Estacao,Data,Hora,Precipitacao,TempMaxima,TempMinima,Insolacao,Evaporacao Piche,Temp Comp Media,Umidade Relativa Media,Velocidade do Vento Media
82397,14/12/2009,0,,31.7,,10,3.4,27.76,74.25,3.6
82397,14/12/2009,1200,0,,24.1,,,,,
82397,15/12/2009,0,,30.9,,8.1,4.4,26.96,78.75,3.133333
82397,15/12/2009,1200,3.9,,24.3,,,,,
82397,16/12/2009,0,,31.8,,8.7,4.1,27.3,75.25,3.433333
82397,16/12/2009,1200,1.2,,24.3,,,,,
82397,17/12/2009,0,,32,,9.5,4.8,27.78,75.75,3.166667
82397,17/12/2009,1200,1,,25.3,,,,,
82397,18/12/2009,0,,30.5,,7.1,4.2,27,80.75,3.633333
82397,18/12/2009,1200,8.6,,23.7,,,,,
82397,19/12/2009,0,,32,,9.7,3.4,27.94,75,4.533333
82397,19/12/2009,1200,0.7,,25.3,,,,,
82397,20/12/2009,0,,32.2,,10.6,5.3,28.32,73.5,3.466667
82397,20/12/2009,1200,0,,25.6,,,,,
82397,21/12/2009,0,,31.4,,4.2,5,27.54,78.25,3.166667
82397,21/12/2009,1200,0,,24.7,,,,,
82397,22/12/2009,0,,31.4,,6.8,3.4,27.38,78,2.2
82397,22/12/2009,1200,0,,24.4,,,,,
82397,23/12/2009,0,,31.9,,3.4,2.9,27.92,77.75,2.533333
82397,23/12/2009,1200,0,,24.9,,,,,
82397,24/12/2009,0,,31.7,,9.3,3.4,27.54,81.5,1.866667
82397,24/12/2009,1200,0.6,,24.6,,,,,
82397,25/12/2009,0,,32,,8.4,3,28.1,77.25,2.8
82397,25/12/2009,1200,0.4,,24.9,,,,,
82397,26/12/2009,0,,32.1,,8.9,4.1,28.12,77,2.933333
82397,26/12/2009,1200,0,,25.2,,,,,
82397,27/12/2009,0,,32.1,,8.5,4.4,28.56,76,4.033333
82397,27/12/2009,1200,0,,26.3,,,,,
82397,28/12/2009,0,,32.6,,10.8,4,28.2,73.5,3.5
82397,28/12/2009,1200,0,,24.6,,,,,
82397,29/12/2009,0,,32.8,,7.6,4.2,27.9,79.5,2.7
82397,29/12/2009,1200,0,,23.9,,,,,
82397,30/12/2009,0,,31,,4.1,4.4,27.86,76.75,2.466667
82397,30/12/2009,1200,0,,25.9,,,,,
82397,31/12/2009,0,,32.4,,8.5,3.9,27.98,73.25,2.366667
82397,31/12/2009,1200,0,,23.9,,,,,
82397,01/01/2010,0,,31,,1.3,4,27.66,75.5,2.666667
82397,01/01/2010,1200,0,,24.9,,,,,
82397,02/01/2010,0,,29.4,,3,3.2,26.06,83.25,2.633333
82397,02/01/2010,1200,2,,22.7,,,,,
82397,03/01/2010,0,,29.2,,0.1,2.1,25.46,93,1.8
82397,03/01/2010,1200,5,,22.5,,,,,
82397,04/01/2010,0,,31,,9.4,0.8,27,78.25,2.966667
82397,04/01/2010,1200,35.4,,22.4,,,,,
82397,05/01/2010,0,,31.7,,9,3.2,27.58,75.25,2.4
82397,05/01/2010,1200,0,,24.1,,,,,
82397,06/01/2010,0,,31.8,,10.2,3.6,27.54,75,2.833333
82397,06/01/2010,1200,0,,23.5,,,,,
82397,07/01/2010,0,,30.2,,0.4,3.9,27.32,80.75,2.466667
82397,07/01/2010,1200,1.6,,24.7,,,,,
82397,08/01/2010,0,,31.7,,5,2.6,27.88,76.25,3.766667
82397,08/01/2010,1200,0.4,,24.7,,,,,
82397,09/01/2010,0,,31.5,,4.2,3.3,27.92,76.25,2.466667
82397,09/01/2010,1200,0,,24.3,,,,,
82397,10/01/2010,0,,31.4,,5.3,3.1,27.52,79.75,2.166667
82397,10/01/2010,1200,1.6,,24.4,,,,,
82397,11/01/2010,0,,32,,10.2,3.5,27.9,76.5,3.2
82397,11/01/2010,1200,1.3,,24.9,,,,,
82397,12/01/2010,0,,32,,10.3,3.8,27.92,75,3.366667
82397,12/01/2010,1200,0,,24.3,,,,,
82397,13/01/2010,0,,32.2,,9.6,4,28.02,76,2.866667
82397,13/01/2010,1200,0,,24.1,,,,,
82397,14/01/2010,0,,32.2,,9.7,4.4,28.3,73.75,3.933333
82397,14/01/2010,1200,0,,24.9,,,,,
82397,15/01/2010,0,,32,,10.7,4.2,28.04,73.75,3.133333
82397,15/01/2010,1200,0,,24,,,,,
82397,16/01/2010,0,,32.3,,10.1,4.9,28.4,74.5,3.766667
82397,16/01/2010,1200,0,,26.3,,,,,
82397,17/01/2010,0,,32.5,,11.2,4.9,28.32,73,2.666667
82397,17/01/2010,1200,0,,24.7,,,,,
82397,18/01/2010,0,,32.9,,11,3.8,27.92,77.25,1.966667
82397,18/01/2010,1200,0,,23.9,,,,,
82397,19/01/2010,0,,32.6,,9.4,3.5,28.52,72.75,2.9
82397,19/01/2010,1200,0,,24.4,,,,,
82397,20/01/2010,0,,32,,6.2,3.7,27.54,78.25,2.2
82397,20/01/2010,1200,2.7,,24.1,,,,,
82397,21/01/2010,0,,32.5,,9.9,3.6,28.4,72.25,2.9
82397,21/01/2010,1200,0,,24.5,,,,,
82397,22/01/2010,0,,32.4,,9.6,4.1,28.1,76.25,3.5
82397,22/01/2010,1200,3.4,,24.3,,,,,
82397,23/01/2010,0,,32.5,,10.4,4.6,28.36,72.75,3.533333
82397,23/01/2010,1200,0.8,,24.9,,,,,
82397,24/01/2010,0,,33.2,,10.2,4.2,28.34,74.5,3.066667
82397,24/01/2010,1200,0,,24.3,,,,,
82397,25/01/2010,0,,32.5,,8.3,4.5,28.18,76,2.833333
82397,25/01/2010,1200,0,,24.2,,,,,
82397,26/01/2010,0,,32.9,,5.3,4.3,28.12,80.25,3.166667
82397,26/01/2010,1200,0,,25.5,,,,,
82397,27/01/2010,0,,32.2,,5.7,3.4,27.92,81.25,2.833333
82397,27/01/2010,1200,5.4,,23.2,,,,,
82397,28/01/2010,0,,31.5,,5.2,2.7,26.98,81.5,2.7
82397,28/01/2010,1200,10.4,,23.1,,,,,
82397,29/01/2010,0,,31.9,,10.4,3.2,28.28,74.25,4.366667
82397,29/01/2010,1200,0.9,,25.1,,,,,
82397,30/01/2010,0,,32.6,,10.2,3.7,28.34,75.25,3.333333
82397,30/01/2010,1200,0,,24.5,,,,,
82397,31/01/2010,0,,32.5,,8.2,4.3,28.92,74.75,4.066667
82397,31/01/2010,1200,0,,25.8,,,,,
82397,01/02/2010,0,,33,,8.6,4.2,28.5,76.25,2.8
82397,01/02/2010,1200,0.5,,25.3,,,,,
82397,02/02/2010,0,,32,,10.5,5.5,28.26,77,4.433333
82397,02/02/2010,1200,5.4,,25.1,,,,,
82397,03/02/2010,0,,32.8,,10.3,4.8,28.98,72.75,4.533333
82397,03/02/2010,1200,0,,26.3,,,,,
82397,04/02/2010,0,,33.2,,9.8,5.6,29.06,73.25,3.6
82397,04/02/2010,1200,0,,25.5,,,,,
82397,05/02/2010,0,,34,,10.2,5.4,29.18,73.75,3.633333
82397,05/02/2010,1200,0,,25.5,,,,,
82397,06/02/2010,0,,32.2,,9.2,6.5,28.9,73.25,3.533333
82397,06/02/2010,1200,0,,26.3,,,,,
82397,07/02/2010,0,,33,,9.6,4.5,28.8,72.75,2.733333
82397,07/02/2010,1200,0,,25.4,,,,,
82397,08/02/2010,0,,32.4,,2.5,5.2,29.1,77.5,3.133333
82397,08/02/2010,1200,0,,27.1,,,,,
82397,09/02/2010,0,,32.5,,6.1,3.1,28.42,79,2.633333
82397,09/02/2010,1200,0.4,,25.8,,,,,
82397,10/02/2010,0,,30.9,,1.1,3.2,26.62,85.75,1.8
82397,10/02/2010,1200,37.7,,23.3,,,,,
82397,11/02/2010,0,,31.6,,8.9,2.2,28.02,76.75,3.233333
82397,11/02/2010,1200,0.4,,24.7,,,,,
82397,12/02/2010,0,,32.2,,6.9,4.3,28.74,76.75,2.833333
82397,12/02/2010,1200,0,,26.5,,,,,
82397,13/02/2010,0,,30.8,,3.8,3.2,27.7,76.75,1.333333
82397,13/02/2010,1200,0,,24.6,,,,,
82397,14/02/2010,0,,31.4,,1.7,3.3,27.46,83.25,3.2
82397,14/02/2010,1200,2.7,,24.5,,,,,
82397,15/02/2010,0,,32.9,,7,2.7,27.86,82.25,2.747773
82397,15/02/2010,1200,23.2,,23.1,,,,,
82397,16/02/2010,0,,31.5,,5.1,3.3,28,80.5,3.266667
82397,16/02/2010,1200,1.8,,25.7,,,,,
82397,17/02/2010,0,,32,,9.5,3.3,27.9,79.5,3.533333
82397,17/02/2010,1200,0.8,,24.3,,,,,
82397,18/02/2010,0,,31.7,,9,4.1,27.66,80.25,3.633333
82397,18/02/2010,1200,0,,24.3,,,,,
82397,19/02/2010,0,,32,,10.9,3.7,28.26,81.25,3.233333
82397,19/02/2010,1200,1.1,,24.9,,,,,
82397,20/02/2010,0,,32.9,,10.9,4.5,29.04,76.5,4.466667
82397,20/02/2010,1200,0,,26,,,,,
82397,21/02/2010,0,,33,,10.2,5.5,28.68,74,3.033333
82397,21/02/2010,1200,0.9,,25.2,,,,,
82397,22/02/2010,0,,33.1,,10.3,4.1,28.46,78.75,2.3
82397,22/02/2010,1200,0,,25.1,,,,,
82397,23/02/2010,0,,32.2,,10.1,4.1,28.74,76.5,2.833333
82397,23/02/2010,1200,0,,25.5,,,,,
82397,24/02/2010,0,,32.2,,10.3,4,28.42,77.75,2.733333
82397,24/02/2010,1200,1.3,,25.2,,,,,
82397,25/02/2010,0,,33.4,,8.8,3.5,28.56,78,3.233333
82397,25/02/2010,1200,0,,24.6,,,,,
82397,26/02/2010,0,,33.2,,9.9,4,29.32,75.75,3.233333
82397,26/02/2010,1200,0,,26.3,,,,,
82397,27/02/2010,0,,32.3,,10.9,4.5,28.92,74.75,2.6
82397,27/02/2010,1200,0,,26.5,,,,,
82397,28/02/2010,0,,33.2,,10.8,4.6,28.72,73.75,2.833333
82397,28/02/2010,1200,0,,25,,,,,
82397,01/03/2010,0,,33.4,,10.5,4.2,28.46,73.25,2.7
82397,01/03/2010,1200,0,,24.1,,,,,
82397,02/03/2010,0,,33.2,,10.5,4.2,28.66,72.5,2.066667
82397,02/03/2010,1200,0,,24.6,,,,,
82397,03/03/2010,0,,33.4,,9.8,4.2,29.22,74,3.066667
82397,03/03/2010,1200,0,,25.7,,,,,
82397,04/03/2010,0,,33.8,,9.9,4.1,29.14,72.5,2.633333
82397,04/03/2010,1200,0,,25.3,,,,,
82397,05/03/2010,0,,33.8,,10.4,4.5,29.14,72.75,2.866667
82397,05/03/2010,1200,0,,25.1,,,,,
82397,06/03/2010,0,,33.3,,9.3,4.4,29.36,75.75,2.933333
82397,06/03/2010,1200,0,,25.9,,,,,
82397,07/03/2010,0,,33.7,,9.3,4.4,29.2,73.5,1.7
82397,07/03/2010,1200,0,,26.6,,,,,
82397,08/03/2010,0,,33.3,,10.1,4.3,29.26,68,2.333333
82397,08/03/2010,1200,0,,26.2,,,,,
82397,09/03/2010,0,,33.6,,10.3,5.4,29.66,73.75,3.366667
82397,09/03/2010,1200,0,,26.8,,,,,
82397,10/03/2010,0,,33.2,,10.5,6,29.32,70,3.233333
82397,10/03/2010,1200,0,,27,,,,,
82397,11/03/2010,0,,33.5,,9.9,4.3,28.96,72.5,2.466667
82397,11/03/2010,1200,0,,24.2,,,,,
82397,12/03/2010,0,,33.7,,9.6,4.5,29.36,72.5,3.266667
82397,12/03/2010,1200,0.2,,26,,,,,
82397,13/03/2010,0,,32.5,,6,4.8,29.46,73.25,3.7
82397,13/03/2010,1200,0,,26.5,,,,,
82397,14/03/2010,0,,33.2,,8.7,3.9,29.1,73.5,3.166667
82397,14/03/2010,1200,2.9,,26.3,,,,,
82397,15/03/2010,0,,32.9,,7,3.9,28.92,75,2.8
82397,15/03/2010,1200,6.6,,25.3,,,,,
82397,16/03/2010,0,,33.3,,9.9,4.4,29.2,71.25,4.433333
82397,16/03/2010,1200,2.2,,25.9,,,,,
82397,17/03/2010,0,,33.2,,8.5,5.8,28.24,74,2.033333
82397,17/03/2010,1200,0,,25,,,,,
82397,18/03/2010,0,,33.4,,10.6,3.9,28.76,71,2.633333
82397,18/03/2010,1200,1.3,,24.5,,,,,
82397,19/03/2010,0,,31.2,,1.5,4.4,27.1,85,2.1
82397,19/03/2010,1200,8,,24.3,,,,,
82397,20/03/2010,0,,30.5,,1.3,1.7,26.64,91,1.266667
82397,20/03/2010,1200,20.8,,24.3,,,,,
82397,21/03/2010,0,,31.1,,0.8,1,26.96,85.25,1.833333
82397,21/03/2010,1200,48.4,,23.3,,,,,
82397,22/03/2010,0,,30.8,,0.2,1.7,26.54,85.25,0.366667
82397,22/03/2010,1200,27.2,,23.1,,,,,
82397,23/03/2010,0,,32.2,,9.4,1.6,28.18,78.5,2.166667
82397,23/03/2010,1200,3,,24.3,,,,,
82397,24/03/2010,0,,31.5,,4.3,3.4,27.06,83.25,1.633333
82397,24/03/2010,1200,25.6,,23.4,,,,,
82397,25/03/2010,0,,28.7,,0,2.2,25.96,91.25,0.766667
82397,25/03/2010,1200,12,,23.8,,,,,
82397,26/03/2010,0,,30.2,,1.2,0.9,25.48,89.5,1.2
82397,26/03/2010,1200,48,,21.9,,,,,
82397,27/03/2010,0,,32,,9.2,1.3,27.8,80.25,1.366667
82397,27/03/2010,1200,0,,23.8,,,,,
82397,28/03/2010,0,,29.9,,0,3,26.6,91.5,0.866667
82397,28/03/2010,1200,21.3,,24.7,,,,,
82397,29/03/2010,0,,31.6,,1.7,1,27.1,86.75,2.233333
82397,29/03/2010,1200,0.2,,23.9,,,,,
82397,30/03/2010,0,,32.2,,8.4,1.5,28.18,83,2.666667
82397,30/03/2010,1200,7,,24.6,,,,,
82397,31/03/2010,0,,32.2,,9.6,2.5,28.58,78.75,3.066667
82397,31/03/2010,1200,0,,25.3,,,,,
82397,01/04/2010,0,,32,,6.6,3.3,27.78,84,1.9
82397,01/04/2010,1200,12,,24.4,,,,,
82397,02/04/2010,0,,32.2,,7.8,2.2,28.24,82.5,1.633333
82397,02/04/2010,1200,4.7,,24.9,,,,,
82397,03/04/2010,0,,32.6,,2.7,2.4,27.5,85.25,1.2
82397,03/04/2010,1200,27.9,,23.3,,,,,
82397,04/04/2010,0,,32.2,,3.7,1.7,27.74,86,1.2
82397,04/04/2010,1200,14.2,,24.7,,,,,
82397,05/04/2010,0,,32.4,,10.3,2.2,28.58,78.5,3.366667
82397,05/04/2010,1200,0,,25.1,,,,,
82397,06/04/2010,0,,32.2,,10.2,3.2,28.34,80,1.633333
82397,06/04/2010,1200,0,,24.7,,,,,
82397,07/04/2010,0,,32.6,,7.4,2.8,28.42,81.5,1.233333
82397,07/04/2010,1200,7.4,,24.9,,,,,
82397,08/04/2010,0,,33.4,,8.1,2.5,29.06,77.5,1.833333
82397,08/04/2010,1200,0.2,,25.5,,,,,
82397,09/04/2010,0,,32.9,,2.3,2.8,28.38,83,1.066667
82397,09/04/2010,1200,0.8,,24.8,,,,,
82397,10/04/2010,0,,31.2,,1.6,2,27.16,89.25,2.3
82397,10/04/2010,1200,4.9,,23.9,,,,,
82397,11/04/2010,0,,30,,2.9,1.3,25.98,87.5,1.333333
82397,11/04/2010,1200,24.8,,23.3,,,,,
82397,12/04/2010,0,,30.6,,2.5,1.6,26.78,88.5,2.066667
82397,12/04/2010,1200,10.4,,23.3,,,,,
82397,13/04/2010,0,,31.5,,4.2,1.3,26.88,84,1.933333
82397,13/04/2010,1200,48,,23.8,,,,,
82397,14/04/2010,0,,32.2,,9.8,2.3,27.82,82.25,2.333333
82397,14/04/2010,1200,0,,24.1,,,,,
82397,15/04/2010,0,,32.2,,10.2,3.1,28.46,75.25,3.6
82397,15/04/2010,1200,0,,24.9,,,,,
82397,16/04/2010,0,,31.2,,2.6,3.7,28.12,81,1.566667
82397,16/04/2010,1200,7.8,,24.8,,,,,
82397,17/04/2010,0,,32.6,,8.1,2.5,28.24,83.75,2.966667
82397,17/04/2010,1200,20.1,,24.3,,,,,
82397,18/04/2010,0,,31.7,,6.2,2.9,27.34,81.5,1.933333
82397,18/04/2010,1200,64.4,,23.4,,,,,
82397,19/04/2010,0,,31.9,,4.3,2.6,27.68,82.5,2.1
82397,19/04/2010,1200,7.6,,24.5,,,,,
82397,20/04/2010,0,,31.8,,3,2.2,27.5,83.5,2.366667
82397,20/04/2010,1200,27.2,,23.5,,,,,
82397,21/04/2010,0,,32.2,,8,2.5,28.14,82,2.766667
82397,21/04/2010,1200,0,,25.5,,,,,
82397,22/04/2010,0,,31.9,,4.5,3,27.88,86.75,3.266667
82397,22/04/2010,1200,3.6,,24.5,,,,,
82397,23/04/2010,0,,31.3,,3.6,2.5,27.54,82.75,2.866667
82397,23/04/2010,1200,6.2,,24,,,,,
82397,24/04/2010,0,,32,,10.1,2.4,27.9,78.75,3.3
82397,24/04/2010,1200,0,,24.3,,,,,
82397,25/04/2010,0,,32,,9.4,3.9,27.62,76.75,1.366667
82397,25/04/2010,1200,0,,23.9,,,,,
82397,26/04/2010,0,,32.2,,8.7,3.6,27.86,78,2.866667
82397,26/04/2010,1200,3.2,,24.5,,,,,
82397,27/04/2010,0,,32.3,,8.8,3.3,28.08,78.25,3.7
82397,27/04/2010,1200,8.4,,24.1,,,,,
82397,28/04/2010,0,,32.2,,6.8,3.4,28.08,82,1.633333
82397,28/04/2010,1200,0,,25.4,,,,,
82397,29/04/2010,0,,31.2,,8.7,3.1,27.42,80.25,2.133333
82397,29/04/2010,1200,6.2,,24.3,,,,,
82397,30/04/2010,0,,31.9,,7,2.3,27.6,82.25,1.8
82397,30/04/2010,1200,0,,24.1,,,,,
82397,01/05/2010,0,,31.5,,6,2.4,27.12,86.5,1.8
82397,01/05/2010,1200,5.9,,24.7,,,,,
82397,02/05/2010,0,,31.8,,9.3,2.3,26.82,86.25,2.366667
82397,02/05/2010,1200,6.8,,23.5,,,,,
82397,03/05/2010,0,,30.4,,3.5,2.2,26.88,85.5,2.133333
82397,03/05/2010,1200,17.3,,23,,,,,
82397,04/05/2010,0,,32.3,,9.1,1.9,28,79,1.733333
82397,04/05/2010,1200,4,,24.3,,,,,
82397,05/05/2010,0,,28.9,,0.1,2,26.22,90,1.366667
82397,05/05/2010,1200,2.2,,24.8,,,,,
82397,06/05/2010,0,,31.4,,8.9,1.9,27.5,84.75,2.066667
82397,06/05/2010,1200,6.4,,24.3,,,,,
82397,07/05/2010,0,,33.2,,9.4,2.3,28.22,81,1.433333
82397,07/05/2010,1200,2.2,,24.6,,,,,
82397,08/05/2010,0,,32.2,,8.2,3,27.64,78,2.466667
82397,08/05/2010,1200,0,,24.5,,,,,
82397,09/05/2010,0,,31.6,,7.5,4.6,27.52,81.25,2.033333
82397,09/05/2010,1200,0,,24.1,,,,,
82397,10/05/2010,0,,31.1,,8.7,3,27.28,82,1.766667
82397,10/05/2010,1200,0,,24.3,,,,,
82397,11/05/2010,0,,32.4,,9.3,2.6,27.62,79.75,0.8
82397,11/05/2010,1200,0,,23.5,,,,,
82397,12/05/2010,0,,32.3,,9.5,2.5,27.96,80.25,1.966667
82397,12/05/2010,1200,0.8,,24.1,,,,,
82397,13/05/2010,0,,30.5,,2,2.8,27.1,88,1.6
82397,13/05/2010,1200,5.4,,24.6,,,,,
82397,14/05/2010,0,,31.9,,9.5,1.4,27.44,81,2.033333
82397,14/05/2010,1200,0,,24.2,,,,,
82397,15/05/2010,0,,32.5,,7.5,3.2,28.44,74.5,3.766667
82397,15/05/2010,1200,0,,24.3,,,,,
82397,16/05/2010,0,,32.4,,8.9,3.9,27.66,75.75,1.866667
82397,16/05/2010,1200,0,,23.9,,,,,
82397,17/05/2010,0,,32.3,,9.6,4.3,27.26,73.5,3.033333
82397,17/05/2010,1200,0,,24,,,,,
82397,18/05/2010,0,,32.3,,8.4,4.1,27.96,78,2.033333
82397,18/05/2010,1200,0,,23.7,,,,,
82397,19/05/2010,0,,32.3,,7.8,3.5,27.9,73.5,2.433333
82397,19/05/2010,1200,0,,25.4,,,,,
82397,20/05/2010,0,,32.3,,9.7,4,28.18,74,3.933333
82397,20/05/2010,1200,0,,24.2,,,,,
82397,21/05/2010,0,,31,,5.9,3.6,27.42,81.5,2.966667
82397,21/05/2010,1200,15.9,,24.7,,,,,
82397,22/05/2010,0,,31.9,,9.6,2.8,27.82,82,2.4
82397,22/05/2010,1200,0,,23.9,,,,,
82397,23/05/2010,0,,31.4,,8.4,2.8,27.76,79.5,2.8
82397,23/05/2010,1200,0,,24.8,,,,,
82397,24/05/2010,0,,31.8,,9.3,2.7,28.36,80.25,3.4
82397,24/05/2010,1200,1.8,,24.6,,,,,
82397,25/05/2010,0,,32.5,,9.9,3.5,28.48,71.25,3.4
82397,25/05/2010,1200,0,,24.4,,,,,
82397,26/05/2010,0,,30.6,,2.8,3.8,27.48,84.5,2.3
82397,26/05/2010,1200,9.8,,24.9,,,,,
82397,27/05/2010,0,,31.6,,8.9,1.5,27.54,80.75,2.433333
82397,27/05/2010,1200,10.6,,24.3,,,,,
82397,28/05/2010,0,,31.8,,9.5,3,28.3,77.5,2.8
82397,28/05/2010,1200,0.4,,24.9,,,,,
82397,29/05/2010,0,,31.8,,9.6,3.2,27.94,78.75,2.466667
82397,29/05/2010,1200,0.2,,24.7,,,,,
82397,30/05/2010,0,,32.8,,9.6,3.7,28.42,76.75,2.666667
82397,30/05/2010,1200,0,,24.9,,,,,
82397,31/05/2010,0,,28.5,,0.8,4,25.12,93.5,0.866667
82397,31/05/2010,1200,87,,23,,,,,
82397,01/06/2010,0,,31.2,,9.3,0.9,26.9,83,1.033333
82397,01/06/2010,1200,63.8,,21.9,,,,,
82397,02/06/2010,0,,31.2,,9.6,2.3,27.42,81.25,2.466667
82397,02/06/2010,1200,0,,23.7,,,,,
82397,03/06/2010,0,,31.2,,9.8,3.7,28.06,79.25,3.133333
82397,03/06/2010,1200,0.2,,24.9,,,,,
82397,04/06/2010,0,,30.9,,6.4,3.4,26.94,84.75,2.633333
82397,04/06/2010,1200,9.8,,24.8,,,,,
82397,05/06/2010,0,,31.6,,9.9,2,26.5,78,2.366667
82397,05/06/2010,1200,6.8,,22.1,,,,,
82397,06/06/2010,0,,31.2,,9.2,2.6,26.88,80.75,2.266667
82397,06/06/2010,1200,0,,22.4,,,,,
82397,07/06/2010,0,,31.3,,8.8,2.2,27.34,75.75,2.166667
82397,07/06/2010,1200,4.6,,24,,,,,
82397,08/06/2010,0,,31.4,,9.6,3,26.98,78.75,3
82397,08/06/2010,1200,2,,23.1,,,,,
82397,09/06/2010,0,,31.6,,9.6,3.3,26.42,78.25,2.666667
82397,09/06/2010,1200,0,,22.9,,,,,
82397,10/06/2010,0,,32.2,,9.1,3.8,26.9,75,2.466667
82397,10/06/2010,1200,0,,23,,,,,
82397,11/06/2010,0,,31.6,,9.5,3.9,26.8,76.5,2.6
82397,11/06/2010,1200,0,,23.2,,,,,
82397,12/06/2010,0,,32.3,,7.3,3.5,27.1,77.75,1.733333
82397,12/06/2010,1200,0,,24.1,,,,,
82397,13/06/2010,0,,32.3,,7.1,3.4,27.62,74.75,1.966667
82397,13/06/2010,1200,0,,24.2,,,,,
82397,14/06/2010,0,,31.7,,7.6,3.2,27.54,72,2.9
82397,14/06/2010,1200,0,,24,,,,,
82397,15/06/2010,0,,31,,6.4,4.4,26.94,73.75,2.866667
82397,15/06/2010,1200,0,,23.9,,,,,
82397,16/06/2010,0,,32.2,,9.6,3.8,27.26,77.25,2.9
82397,16/06/2010,1200,0,,23.1,,,,,
82397,17/06/2010,0,,32.6,,6.5,3.5,27.36,81,4.4
82397,17/06/2010,1200,0,,24.2,,,,,
82397,18/06/2010,0,,31.9,,9.5,3.4,27.44,74,2.9
82397,18/06/2010,1200,1.7,,23.1,,,,,
82397,19/06/2010,0,,31.6,,9.1,3.3,26.72,78.5,2.133333
82397,19/06/2010,1200,0,,23.3,,,,,
82397,20/06/2010,0,,32.4,,6.3,3.3,27.36,73.25,2.866667
82397,20/06/2010,1200,0,,22.8,,,,,
82397,21/06/2010,0,,31.6,,9.6,4.2,26.76,73,2.933333
82397,21/06/2010,1200,0,,23.9,,,,,
82397,22/06/2010,0,,31.6,,9.5,4,27.04,77.25,2.1
82397,22/06/2010,1200,0,,23.3,,,,,
82397,23/06/2010,0,,32,,5.2,3.4,27.18,80.25,2.233333
82397,23/06/2010,1200,0,,23.6,,,,,
82397,24/06/2010,0,,31.7,,9.7,2.9,26.76,71.5,2.1
82397,24/06/2010,1200,1.2,,22.9,,,,,
82397,25/06/2010,0,,32.7,,8.5,4.6,27.58,70.5,3.033333
82397,25/06/2010,1200,0,,22.8,,,,,
82397,26/06/2010,0,,32.5,,9.7,4.2,27.24,72.25,3.666667
82397,26/06/2010,1200,0,,21.8,,,,,
82397,27/06/2010,0,,31.5,,9.7,5,26.92,73.5,3.366667
82397,27/06/2010,1200,0,,22.1,,,,,
82397,28/06/2010,0,,32.2,,9.6,4.1,26.8,73.5,3.333333
82397,28/06/2010,1200,0,,22.8,,,,,
82397,29/06/2010,0,,32.5,,7.1,4.2,27.16,73.75,2.733333
82397,29/06/2010,1200,0,,23.2,,,,,
82397,30/06/2010,0,,33.5,,9.4,4.1,27.94,67,3
82397,30/06/2010,1200,0,,23.2,,,,,
82397,01/07/2010,0,,29.5,,1.7,4.8,26.14,81.25,2.666667
82397,01/07/2010,1200,0.5,,23.8,,,,,
82397,02/07/2010,0,,32.2,,9.5,1.8,27.54,75.75,2.7
82397,02/07/2010,1200,6.2,,23.6,,,,,
82397,03/07/2010,0,,33,,5.8,3.6,27.6,74.25,1.733333
82397,03/07/2010,1200,0,,24.4,,,,,
82397,04/07/2010,0,,33.2,,9.6,4,26.98,72,2.733333
82397,04/07/2010,1200,0,,24.1,,,,,
82397,05/07/2010,0,,32.9,,9.6,4,26.86,71,2.133333
82397,05/07/2010,1200,0,,22.5,,,,,
82397,06/07/2010,0,,32.9,,9.6,4.5,26.94,72.5,2.566667
82397,06/07/2010,1200,0,,22,,,,,
82397,07/07/2010,0,,31.2,,3,4.4,27.08,69.5,2.733333
82397,07/07/2010,1200,0,,23.4,,,,,
82397,08/07/2010,0,,32.2,,3.4,3.6,27.38,74.75,2.966667
82397,08/07/2010,1200,0,,23.9,,,,,
82397,09/07/2010,0,,31.2,,9.5,3.4,27.14,75.5,3.533333
82397,09/07/2010,1200,2.8,,22.8,,,,,
82397,10/07/2010,0,,30.5,,4.1,4,26.66,76.75,3
82397,10/07/2010,1200,0.9,,23.4,,,,,
82397,11/07/2010,0,,31.1,,5.6,4,26.76,76.5,2.566667
82397,11/07/2010,1200,0,,23.3,,,,,
82397,12/07/2010,0,,31.5,,9.6,3.4,26.88,75.25,2.833333
82397,12/07/2010,1200,0,,22.9,,,,,
82397,13/07/2010,0,,31.1,,9,3.7,27.12,78.25,3.966667
82397,13/07/2010,1200,1.4,,23.8,,,,,
82397,14/07/2010,0,,31.5,,8.5,4.2,26.62,75.75,3.133333
82397,14/07/2010,1200,0,,23.4,,,,,
82397,15/07/2010,0,,32.1,,9.7,3.8,27.36,72.25,3.966667
82397,15/07/2010,1200,0,,22.7,,,,,
82397,16/07/2010,0,,30.3,,4.3,3.2,25.58,84.25,2.1
82397,16/07/2010,1200,36.2,,22.8,,,,,
82397,17/07/2010,0,,31.1,,6.4,4,27.06,75,2.733333
82397,17/07/2010,1200,6.2,,22.8,,,,,
82397,18/07/2010,0,,32,,9.7,3.5,26.8,71.75,2.966667
82397,18/07/2010,1200,0,,23.1,,,,,
82397,19/07/2010,0,,31.9,,9.8,4.4,26.82,74.25,2.566667
82397,19/07/2010,1200,0,,23.6,,,,,
82397,20/07/2010,0,,31.2,,9.6,4.1,26.5,72.75,3.2
82397,20/07/2010,1200,0,,22.3,,,,,
82397,21/07/2010,0,,31.5,,9.7,4.5,26.54,72,3.3
82397,21/07/2010,1200,0,,21.8,,,,,
