Estacao,Data,Hora,Precipitacao,TempMaxima,TempMinima,Insolacao,Evaporacao,TempMedia,Umidade,VelVento,Semana,Ano
82397,07/08/2010,0,2.7,30.7,23.5,9.9,5.4,26.5,73,3.4,32,2010
82397,08/08/2010,0,0,31.3,22.4,8.6,4.3,26.34,72.5,3.8,33,2010
82397,09/08/2010,0,0,32.8,21.6,10.2,4.5,27.02,66.75,4.466667,33,2010
82397,10/08/2010,0,0,32.6,24.3,8.7,6.4,28.72,62,4.033333,33,2010
82397,11/08/2010,0,0,33.2,21.4,10.4,5.9,26.84,63.75,3.833333,33,2010
82397,12/08/2010,0,0,32.4,21.3,10.3,6.9,26.78,67.75,4.1,33,2010
82397,13/08/2010,0,0,32.3,20.9,10.3,7,26.68,65.25,4.6,33,2010
82397,14/08/2010,0,0,32,21.9,10.3,6.3,26.5,72.25,3.266667,33,2010
82397,15/08/2010,0,0,31.7,21.9,10.3,5.8,26.76,72.75,3.3,34,2010
82397,16/08/2010,0,0,31.5,23.2,10.3,4.9,27.28,70.25,3.566667,34,2010
82397,17/08/2010,0,0,31.9,22.7,10.1,5.2,27.08,66.5,4.733333,34,2010
82397,18/08/2010,0,0,31.9,22.8,9.6,6.2,26.98,68.75,2.466667,34,2010
82397,19/08/2010,0,0,31.8,23.9,10.3,6.5,26.84,66.75,3.3,34,2010
82397,20/08/2010,0,0,33,22.1,10.4,6,26.82,66.75,2.9,34,2010
82397,21/08/2010,0,0,33.7,22.3,10.4,5.8,27.26,69.5,3.833333,34,2010
82397,22/08/2010,0,0,32,23.9,4.9,6.3,27.22,72.75,3.4,35,2010
82397,23/08/2010,0,0,31.8,23.5,8.7,5.1,27.1,71,3.366667,35,2010
82397,24/08/2010,0,0,32.2,22.6,10.3,5.7,27.12,67,3.866667,35,2010
82397,25/08/2010,0,0,32.3,22.9,10.2,6.1,27.08,70.75,3.466667,35,2010
82397,26/08/2010,0,0,32.7,22.9,10.1,5.2,27.24,73.25,3.466667,35,2010
82397,27/08/2010,0,0,31.6,22.9,10.4,5.3,27.1,71,4.533333,35,2010
82397,28/08/2010,0,0,31.8,22.9,10,5,27.14,72.5,3.4,35,2010
82397,29/08/2010,0,0,32.5,23,10,4.3,27.44,72.25,3.866667,36,2010
82397,30/08/2010,0,0,32.3,24.1,9.6,4.7,27.24,70.25,3.466667,36,2010
82397,31/08/2010,0,0,31.7,22.3,10,5.9,26.92,68.25,3,36,2010
82397,01/09/2010,0,0,32.2,21.7,10.1,5.8,26.58,75,3.833333,36,2010
82397,02/09/2010,0,0,31.5,21.9,10.2,6.5,26.54,67.75,4.566667,36,2010
82397,03/09/2010,0,0,32.7,21.7,10.1,6,26.6,67,3.866667,36,2010
82397,04/09/2010,0,0,31.9,22.4,10,5.8,26.7,69,3.966667,36,2010
82397,05/09/2010,0,0,32,23.2,10,5.9,26.88,68.75,3.566667,37,2010
82397,06/09/2010,0,0,30.5,23.3,8.8,5.3,26.6,68,3.566667,37,2010
82397,07/09/2010,0,0,32.8,22.1,10.5,6,26.9,66,4.366667,37,2010
82397,08/09/2010,0,0,31.5,22.6,10.3,6.1,26.56,71.5,3.966667,37,2010
82397,09/09/2010,0,0,31,24.3,10.2,5.3,27.22,72,5.133333,37,2010
82397,10/09/2010,0,0,32,23.4,9.8,5.2,27.36,69.75,3.533333,37,2010
82397,11/09/2010,0,0,32.6,21.8,10.4,6,27.16,62.25,3.866667,37,2010
82397,12/09/2010,0,0,33.9,22.3,10.4,6.6,27.52,64.25,3.133333,38,2010
82397,13/09/2010,0,0,32.4,22.6,10.3,7,27.04,66.25,2.866667,38,2010
82397,14/09/2010,0,0,33.2,21.8,10.3,6.5,27.16,65.25,3.966667,38,2010
82397,15/09/2010,0,0,33,23,10.4,7,27.48,67.5,4.633333,38,2010
82397,16/09/2010,0,0,32.3,22.8,10.3,6.7,27.1,66.25,3.333333,38,2010
82397,17/09/2010,0,0,31.7,23.2,10,6.7,26.92,70.25,3.866667,38,2010
82397,18/09/2010,0,0,31.9,22.7,10.3,5.8,27.16,64,4.133333,38,2010
82397,19/09/2010,0,0,32.5,23.9,9.9,6.4,27.52,73.25,3.4,39,2010
82397,20/09/2010,0,0,31.7,23.6,8.8,6.3,27.1,68.25,3.866667,39,2010
82397,21/09/2010,0,0,33.7,23.3,9.9,6.6,27.8,65,3.9,39,2010
82397,22/09/2010,0,0,32.9,22.9,9.7,7,27.52,66,3.866667,39,2010
82397,23/09/2010,0,0,32,22.9,10.3,6.7,27.06,64.75,3.866667,39,2010
82397,24/09/2010,0,0,32.9,22.4,10.5,6.7,27.26,63,5.333333,39,2010
82397,25/09/2010,0,0,32,23.2,9.5,6.3,27.24,70.5,5.033333,39,2010
82397,26/09/2010,0,0,31.9,23.8,10,5.7,27.38,66,4.7,40,2010
82397,27/09/2010,0,0,31.5,23.7,10.2,7,27.36,67.75,4.333333,40,2010
82397,28/09/2010,0,0,30.8,24.9,7.3,6.4,27.26,73.5,4.5,40,2010
82397,29/09/2010,0,0,31.9,24.5,8.8,5,27.08,75.25,3.3,40,2010
82397,30/09/2010,0,0,32,24.9,10.4,5.7,27.86,71.5,4.466667,40,2010
82397,01/10/2010,0,0,32,24.7,10.3,5.5,27.54,73.75,3.833333,40,2010
82397,02/10/2010,0,0,32.3,24.3,9.6,4.8,27.56,73.5,3.1,40,2010
82397,03/10/2010,0,0,32.8,24.1,8.8,4.5,27.76,73.75,3.2,41,2010
82397,04/10/2010,0,0,31.8,24.7,10.4,5.2,27.7,70,4.2,41,2010
82397,05/10/2010,0,0,32.2,25.1,10.3,6.2,27.66,67.75,3.566667,41,2010
82397,06/10/2010,0,0,32.2,23.3,10.5,6,27.58,70.75,4.233333,41,2010
82397,07/10/2010,0,0,32.3,23.4,9.5,5.6,27.22,75,3.8,41,2010
82397,08/10/2010,0,0,32.8,24,10.3,5.3,27.66,67.5,3.3,41,2010
82397,09/10/2010,0,0,32.2,23.3,10.5,5.3,27.54,74.25,3.466667,41,2010
82397,10/10/2010,0,0,32.3,24.9,10.5,5,27.88,74.75,3.633333,42,2010
82397,11/10/2010,0,0,33,25,9.9,5.4,28.04,69.25,3.233333,42,2010
82397,12/10/2010,0,0.5,32.5,25,9.2,6.2,27.86,74.25,3.633333,42,2010
82397,13/10/2010,0,0,32.5,24.9,6.3,5.3,27.64,72,4.033333,42,2010
82397,14/10/2010,0,0,33.1,23.1,10.5,5.5,27.58,68,4.3,42,2010
82397,15/10/2010,0,0,33.2,23.9,9.4,7,28.04,67.25,4.7,42,2010
82397,16/10/2010,0,0,32.5,23.9,6.6,7.6,27.48,70,3.233333,42,2010
82397,17/10/2010,0,0,32.2,23,10.7,5.6,27.44,70.25,4.066667,43,2010
82397,18/10/2010,0,0,32.2,24.9,8.8,5.7,28.1,71.5,4,43,2010
82397,19/10/2010,0,0,32.4,24.9,9.5,4.3,27.7,75,2.933333,43,2010
82397,20/10/2010,0,0,32.3,23.6,10.3,4.4,27.64,72,1.8,43,2010
82397,21/10/2010,0,0,32.2,23.5,10.3,3.6,27.78,74.75,2.833333,43,2010
82397,22/10/2010,0,3.3,32.3,24.5,5.3,3.7,27.44,77.25,2.7,43,2010
82397,23/10/2010,0,0,32.5,24.5,8,4.1,27.92,69.75,2.533333,43,2010
82397,24/10/2010,0,0,32.5,24.7,11,4.2,28.28,72,3.066667,44,2010
82397,25/10/2010,0,0,32.4,25.7,7.3,5.6,28.1,71,2.566667,44,2010
82397,26/10/2010,0,0,32.4,24,10.9,5.5,27.8,71.75,3,44,2010
82397,27/10/2010,0,0,32.5,24.1,9.7,4.9,28,73.25,3.133333,44,2010
82397,28/10/2010,0,0,32.7,25.1,10.4,5.1,28.2,71.75,3.133333,44,2010
82397,29/10/2010,0,0,32.6,25.3,9.6,5,27.98,70.5,2.633333,44,2010
82397,30/10/2010,0,0,32,25.9,10,6.2,28.06,71.5,4.166667,44,2010
82397,31/10/2010,0,0,32.5,23.9,11,6,27.92,72.25,4.366667,45,2010
82397,01/11/2010,0,0,32.9,25.4,11,6.1,28.36,71.5,3.933333,45,2010
82397,02/11/2010,0,0,32.9,25.3,10.5,5.9,28.2,69.5,3.8,45,2010
82397,03/11/2010,0,0,31.9,25,9.1,6.3,28.1,69.5,3.866667,45,2010
82397,04/11/2010,0,0,32.6,25.1,8.7,5.4,28.14,70.75,4.7,45,2010
82397,05/11/2010,0,6.4,32.4,24.6,9.7,5.4,27.88,72.75,2.466667,45,2010
82397,06/11/2010,0,0,33,24.9,10.4,5.2,28.14,71.5,3,45,2010
82397,07/11/2010,0,0,32.6,25.6,9.4,5.6,28.52,73.75,4,46,2010
82397,08/11/2010,0,0,32.9,25.5,11,5.3,28.8,68,5.3,46,2010
82397,09/11/2010,0,0,33.5,24.6,11.2,10,28.26,61.75,4.433333,46,2010
82397,10/11/2010,0,0,32.9,23.8,11,7.1,27.98,66.25,3.833333,46,2010
82397,11/11/2010,0,0.8,32.4,24.3,10.7,6.3,28.18,73,4.633333,46,2010
82397,12/11/2010,0,0.5,32.5,24.4,10.4,5.3,27.94,75.5,3.633333,46,2010
82397,13/11/2010,0,0,33.4,25.6,11.1,5.8,28.68,65,3.9,46,2010
82397,14/11/2010,0,0,32.2,25.1,7.3,7.3,28.26,68.5,4,47,2010
82397,15/11/2010,0,0,32.2,25.3,9.5,5.7,28.06,70.5,3.866667,47,2010
82397,16/11/2010,0,0,32.4,25.7,11,5.3,28.42,70.5,3.433333,47,2010
82397,17/11/2010,0,0,31,25.1,5.5,5.2,27.38,77.25,2.9,47,2010
82397,18/11/2010,0,3.3,32.4,23.7,8.3,3.4,27.72,73.75,3.766667,47,2010
82397,19/11/2010,0,0,32.9,25.4,10,4.6,28.62,71.75,3.966667,47,2010
82397,20/11/2010,0,0.2,32.6,24.7,10.2,4.8,28.14,70.75,3.633333,47,2010
82397,21/11/2010,0,2,32.2,24.2,10.1,5.5,27.84,72,3.033333,48,2010
82397,22/11/2010,0,0,32.4,24.1,10.7,5.3,27.54,73.5,3.5,48,2010
82397,23/11/2010,0,0,32.3,23.6,10.6,5.1,27.76,74.25,3.133333,48,2010
82397,24/11/2010,0,0,32.3,25.4,10.6,5.2,28.1,73.75,2.8,48,2010
82397,25/11/2010,0,0,32.5,24.1,10,4.8,27.78,72.25,3.5,48,2010
82397,26/11/2010,0,0,32.8,24.8,10.5,5.4,28.18,71.25,3.433333,48,2010
82397,27/11/2010,0,0,33,25.9,10.5,5.8,28.58,73.25,3.4,48,2010
82397,28/11/2010,0,0,32.2,26,8.9,5.5,28.38,71.5,3.7,49,2010
82397,29/11/2010,0,0,32.7,24.3,9.9,4.6,28.28,70.75,4.033333,49,2010
82397,30/11/2010,0,0,32,25.4,10.6,6.2,28.04,69,3.666667,49,2010
82397,01/12/2010,0,0,33,24.1,8.8,6,28.22,70.5,3.5,49,2010
82397,02/12/2010,0,0,32,25.1,5.4,5.5,28.1,72.5,3.5,49,2010
82397,03/12/2010,0,0,32.3,25.7,8.8,5.6,28.32,69.75,3.533333,49,2010
82397,04/12/2010,0,0,32.4,25.7,10.7,6,28.58,73,3.9,49,2010
82397,05/12/2010,0,0,32.8,25.7,10.8,5.4,28.46,73,3.2,50,2010
82397,06/12/2010,0,0,32.8,24.8,10.8,4.7,28.36,71.75,2.633333,50,2010
82397,07/12/2010,0,0,32.5,25.3,11.2,5.2,28.36,72.25,2.866667,50,2010
82397,08/12/2010,0,0,32,24.3,9.4,5.2,27.9,74,2.866667,50,2010
82397,09/12/2010,0,0.2,31.6,25,2.1,5,27.64,72.5,2.766667,50,2010
82397,10/12/2010,0,0,32.7,25.3,9.9,5,28.72,70,3.166667,50,2010
82397,11/12/2010,0,0.2,32.7,25.5,5.4,4.9,28.8,74,2.566667,50,2010
82397,12/12/2010,0,0,31.6,25.7,2.5,4.9,28.24,74.75,2.966667,51,2010
82397,13/12/2010,0,2.4,30.6,25,0.4,4.1,27.12,82.5,1.266667,51,2010
82397,14/12/2010,0,2.8,31.4,24.7,2.7,2.4,27.34,81,3.066667,51,2010
82397,15/12/2010,0,10.2,31.5,24.6,5.1,2.9,27.32,77,3.4,51,2010
82397,16/12/2010,0,0,31.4,25.1,6,4.6,27.9,76.75,3.033333,51,2010
82397,17/12/2010,0,7.3,31.7,23.8,7.7,3.3,27.14,78,3.2,51,2010
82397,18/12/2010,0,30.6,31.4,22.3,2.9,3.9,26.68,80.75,2.166667,51,2010
82397,19/12/2010,0,0,31.6,23.8,10.1,3.2,27.56,75.5,3.166667,52,2010
82397,20/12/2010,0,0.2,32,24.3,10.5,4.3,27.58,77.25,3.333333,52,2010
82397,21/12/2010,0,0.2,32.2,25.3,10.3,5,28.14,76.75,3.266667,52,2010
82397,22/12/2010,0,1.5,33,24.5,9.8,4.5,28.36,73,3.4,52,2010
82397,23/12/2010,0,0,31.9,24.5,9.5,4.7,27.8,71.5,3,52,2010
82397,24/12/2010,0,5.6,31.4,24.5,6.6,4.7,27.58,80.75,3.3,52,2010
82397,25/12/2010,0,2.8,31.9,24.4,8.7,2.8,27.9,77.75,2.766667,52,2010
82397,26/12/2010,0,0,32,24.9,9.2,3.7,27.84,77.5,2.933333,53,2010
82397,27/12/2010,0,0,32.2,24.3,10.6,3.8,27.5,71.5,2.166667,53,2010
82397,28/12/2010,0,0,32.2,23.3,11.2,4.6,27.54,73.5,2.7,53,2010
82397,29/12/2010,0,12.4,31.2,24,7.2,3.5,27.32,78,2.133333,53,2010
82397,30/12/2010,0,0,31.9,24.3,9.6,2.9,28.08,71.5,3.033333,53,2010
82397,31/12/2010,0,0,32,23.3,9.8,4.7,27.38,70.75,2.733333,53,2010
82397,01/01/2011,0,0,32.6,23.7,11.4,5,28,69.5,3.133333,1,2011
82397,02/01/2011,0,0,32.6,23.7,10,4.3,27.94,74.5,2.8,2,2011
82397,03/01/2011,0,1.4,31.5,24.2,6.8,4.2,27.62,75.5,2.7,2,2011
82397,04/01/2011,0,1.4,32.6,23.7,10.8,4,27.9,73.25,2.966667,2,2011
82397,05/01/2011,0,119,31.3,22.1,6.9,4.5,26.4,82.75,2.366667,2,2011
82397,06/01/2011,0,0,31.9,24.2,10.1,3.6,27.74,77.5,3.566667,2,2011
82397,07/01/2011,0,0,31.2,24.4,3.2,4.5,27.54,75.25,2.9,2,2011
82397,08/01/2011,0,0.6,30.6,24.5,1.5,4.1,27.4,79,1.733333,2,2011
82397,09/01/2011,0,2.2,33.5,24.2,0.7,2.5,27.26,85,1.566667,3,2011
82397,10/01/2011,0,99.3,28.4,20.9,0,1.9,23.9,96.75,0.966667,3,2011
82397,11/01/2011,0,19.4,31.3,21.4,7,0.3,26.06,83.75,2.066667,3,2011
82397,12/01/2011,0,2.6,30.8,23.7,9.1,2,27.46,80.5,2.9,3,2011
82397,13/01/2011,0,10.6,30.5,24.1,4.1,3.2,26.88,84.25,2.466667,3,2011
82397,14/01/2011,0,5.6,31,23.3,9.5,2.5,26.62,75.5,2.8,3,2011
82397,15/01/2011,0,0,31.5,23.2,10.5,3.8,27.26,78.5,1.466667,3,2011
82397,16/01/2011,0,0,31.8,23.9,7.5,3.2,28.46,81.25,2.566667,4,2011
82397,17/01/2011,0,5.6,30.8,25.1,2.6,3.3,27.46,82.75,2.9,4,2011
82397,18/01/2011,0,9.6,31,24.1,5.5,2.4,26.78,85,1.5,4,2011
82397,19/01/2011,0,40.6,28.5,22.6,0,1.9,24.66,95.75,1.133333,4,2011
82397,20/01/2011,0,87.4,28.2,22.3,0,0.4,24.74,91.25,0.766667,4,2011
82397,21/01/2011,0,0,30,23.9,1.7,0.8,26.02,91,1.1,4,2011
82397,22/01/2011,0,53,28,22.1,1.2,1,24.58,91.75,0.766667,4,2011
82397,23/01/2011,0,0,30.2,22.7,4.7,0.7,26.3,85.75,1.866667,5,2011
82397,24/01/2011,0,3,28.6,22.1,0.3,1.6,24.56,94.75,1.2,5,2011
82397,25/01/2011,0,126.3,27.2,21.9,0,0.4,23.78,88.5,0.433333,5,2011
82397,26/01/2011,0,4.1,31.6,20.8,10.3,0.8,26.04,80.5,2,5,2011
82397,27/01/2011,0,2.8,31.2,23.2,9.6,2.7,27.08,82.5,2.366667,5,2011
82397,28/01/2011,0,36.3,29.8,23.7,0.9,2.9,26.04,90.25,1.966667,5,2011
82397,29/01/2011,0,9.7,30.6,23.5,7.9,1,26.44,87.5,1.333333,5,2011
82397,30/01/2011,0,8,29.3,20.9,2.7,1.8,25.2,93.25,0.766667,6,2011
82397,31/01/2011,0,19.8,29.7,22.9,3.7,0.8,26.08,88,1.8,6,2011
82397,01/02/2011,0,0.8,31.8,23.5,10.4,4.242638257,27.4,82.25,2.74368,6,2011
82397,02/02/2011,0,1.1,31.4,24.1,8.4,4.242638257,27.38,82.25,2.22924,6,2011
82397,03/02/2011,0,0,31.8,24.3,9.5,4.242638257,27.58,79.5,3.4296,6,2011
82397,04/02/2011,0,6.2,31.5,24.1,10.8,4.242638257,27.52,79,2.22924,6,2011
82397,05/02/2011,0,0,31.7,23.7,7.7,4.242638257,27.3,80.5,2.91516,6,2011
82397,06/02/2011,0,0,31.7,24.1,10.9,4.242638257,27.16,78.75,2.05776,7,2011
82397,07/02/2011,0,0,32.7,24.4,9.9,4.242638257,28.02,74.25,2.5722,7,2011
82397,08/02/2011,0,0,32.6,24.1,10.8,4.242638257,28.2,73.5,3.4296,7,2011
82397,09/02/2011,0,0.4,31.8,25.4,10.4,4.242638257,28.04,75.75,2.40072,7,2011
82397,10/02/2011,0,15.2,29.3,22.8,2.8,4.242638257,25.64,91.75,0.8574,7,2011
82397,11/02/2011,0,41,29.5,22.6,0.6,4.242638257,26.1,87,2.22924,7,2011
82397,12/02/2011,0,4,28.2,24.4,0.4,4.242638257,25.68,94,1.37184,7,2011
82397,13/02/2011,0,26.8,31,23.4,5.8,4.242638257,27.04,84,1.7148,8,2011
82397,14/02/2011,0,51,29.4,23.7,3,4.242638257,25.38,88.75,1.7148,8,2011
82397,15/02/2011,0,13.2,28.5,22.9,0,4.242638257,25.12,94.5,0.68592,8,2011
82397,16/02/2011,0,57.2,30.4,22.5,4.4,4.242638257,26.1,84,1.88628,8,2011
82397,17/02/2011,0,1.6,29.7,22.7,2.7,4.242638257,25.84,86,1.37184,8,2011
82397,18/02/2011,0,1,30.3,22.7,4.2,4.242638257,26.36,84.75,2.74368,8,2011
82397,19/02/2011,0,2.8,30.9,24.2,6.8,4.242638257,27.14,83,1.7148,8,2011
82397,20/02/2011,0,1.7,29.2,23.9,2,4.242638257,25.9,88.5,1.88628,9,2011
82397,21/02/2011,0,33,31.1,22.9,9.8,4.242638257,26.56,83.75,2.40072,9,2011
82397,22/02/2011,0,11.8,31.3,23.3,10.1,4.242638257,27.18,81.5,2.74368,9,2011
82397,23/02/2011,0,1.4,31.9,23.9,6.3,4.242638257,27.48,84.75,2.40072,9,2011
82397,24/02/2011,0,0.2,31.8,23.9,9.8,4.242638257,27.68,79.75,2.5722,9,2011
82397,25/02/2011,0,6.2,28.8,24.3,0.4,4.242638257,25.62,94.25,0.51444,9,2011
82397,26/02/2011,0,29.8,30.6,23.1,4,4.242638257,25.86,90.25,0.8574,9,2011
82397,27/02/2011,0,0,30.8,23.2,8.5,4.242638257,27,79,1.88628,10,2011
82397,28/02/2011,0,2.2,30.6,22.6,0.7,4.242638257,25.76,87.75,1.02888,10,2011
82397,01/03/2011,0,5.3,31.1,23.1,6,1.3,26.32,84,2.566667,10,2011
82397,02/03/2011,0,0,31.5,22.7,9.5,2.3,26.84,81.25,1.733333,10,2011
82397,03/03/2011,0,0,29.9,23.5,5.6,3,26.68,84,1.8,10,2011
82397,04/03/2011,0,1.6,31.7,23.3,8.7,1.8,27,82.25,1.266667,10,2011
82397,05/03/2011,0,10.4,32,23.2,8.8,2.6,27.22,79,1.666667,10,2011
82397,06/03/2011,0,0,31.9,23.2,9.5,2.7,27.78,75.25,2.3,11,2011
82397,07/03/2011,0,1,32,24,8.1,3.1,27.76,81.75,3.566667,11,2011
82397,08/03/2011,0,2.2,32,23.6,3.5,2.7,26.84,83.5,2.7,11,2011
82397,09/03/2011,0,71,28.9,21.7,1.2,1.9,24.88,90.25,1.166667,11,2011
82397,10/03/2011,0,16.3,30.2,22.9,2.1,0.6,25.86,88.75,0.966667,11,2011
82397,11/03/2011,0,63.6,28.6,22.9,0,1.5,24.98,95.25,1.2,11,2011
82397,12/03/2011,0,101.1,31.2,22.4,7.1,0.2,26.12,86,1.433333,11,2011
82397,13/03/2011,0,0.2,31.7,23.5,9.8,2.1,27.06,81.5,1.1,12,2011
82397,14/03/2011,0,1,32.5,22.7,10,5,27.56,78.75,2.2,12,2011
82397,15/03/2011,0,0,29.4,23.1,1.6,3,25.66,89.5,1.633333,12,2011
82397,16/03/2011,0,4.3,31.5,21.9,9.9,1,26.66,78.5,0.933333,12,2011
82397,17/03/2011,0,0,32.2,22.9,10.1,2.7,27.42,78,2.566667,12,2011
82397,18/03/2011,0,1.8,31.9,24.5,9,3,27.48,78.25,2.433333,12,2011
82397,19/03/2011,0,0,31.9,22.7,10.4,3.2,27.4,78.5,1.566667,12,2011
82397,20/03/2011,0,0,32.2,23.4,9.3,3.4,27.32,76.75,1.8,13,2011
82397,21/03/2011,0,1.1,31.8,23.9,7,2.8,27.62,78.5,1.566667,13,2011
82397,22/03/2011,0,6,31.6,23.7,7.7,2.9,26.74,83.25,1.333333,13,2011
82397,23/03/2011,0,0,32.3,22.9,9.9,2.8,27.32,81.75,3.033333,13,2011
82397,24/03/2011,0,0,30.5,23.7,1.6,3.2,26.56,86.75,1.566667,13,2011
82397,25/03/2011,0,15.4,31.2,22.1,7.1,6,26.44,85.25,1.466667,13,2011
82397,26/03/2011,0,0,32.4,23.9,8.7,3.6,27.96,78.5,2.1,13,2011
82397,27/03/2011,0,19.1,27.6,22.9,0,3.1,24.86,96,1,14,2011
82397,28/03/2011,0,32.5,31.9,23,3.9,0.5,26.18,89.25,1.2,14,2011
82397,29/03/2011,0,10.9,32.5,23.7,8.6,1.1,27.48,79.25,2.466667,14,2011
82397,30/03/2011,0,10.8,32,23.5,6.4,2.8,26.9,84,1.4,14,2011
82397,31/03/2011,0,0,32,24.3,6.3,2.3,27.9,80.25,2.433333,14,2011
82397,01/04/2011,0,0.6,33.5,24.6,8.6,3,28.1,79.25,1.8,14,2011
82397,02/04/2011,0,22.8,31.4,23.1,3.6,3,26.26,86,1.2,14,2011
82397,03/04/2011,0,7.1,32.4,22.9,8.5,1.7,27.98,78,2.533333,15,2011
82397,04/04/2011,0,14.4,30.7,23.9,4.3,3.4,27,83.25,1.666667,15,2011
82397,05/04/2011,0,14.2,30.7,22.8,3.5,2.1,26.5,84.75,1.3,15,2011
82397,06/04/2011,0,8.5,32,23.5,9.5,1.9,27.06,81.25,1.866667,15,2011
82397,07/04/2011,0,0,32.5,23.2,10.3,3.3,27.46,78.75,2.033333,15,2011
82397,08/04/2011,0,13.2,32,22.6,10,3.8,27.3,81,2.1,15,2011
82397,09/04/2011,0,14.2,28.8,22.9,0.4,2.7,25.92,91.25,0.833333,15,2011
82397,10/04/2011,0,36.3,28.6,22.1,0,0.6,24.78,88.75,1.533333,16,2011
82397,11/04/2011,0,3.8,29,22.5,0,0.8,25.56,88,0.766667,16,2011
82397,12/04/2011,0,82,28.1,22.9,0,1,24.92,94.5,0.6,16,2011
82397,13/04/2011,0,6.6,28,22.8,0,2.6,25.08,93,0.833333,16,2011
82397,14/04/2011,0,2.2,30,22.3,8.1,0.6,26.06,85.5,1.866667,16,2011
82397,15/04/2011,0,3.8,31.3,22.6,2.5,2.8,26.26,89.5,1.5,16,2011
82397,16/04/2011,0,1.1,31.2,23.9,6.5,1.6,26.7,82.75,2,16,2011
82397,17/04/2011,0,0.6,30.4,23.5,4.1,4.1,26.56,88.75,2,17,2011
82397,18/04/2011,0,39.9,28.9,22.3,0,1.7,24.68,96.5,1.266667,17,2011
82397,19/04/2011,0,18.2,28.8,22.5,2.7,0.3,25.26,87.5,1.366667,17,2011
82397,20/04/2011,0,10.8,31.7,22.6,9.4,1.5,26.58,79.5,1.633333,17,2011
82397,21/04/2011,0,0,28.8,22.9,0.7,2.8,25.58,90.25,1.2,17,2011
82397,22/04/2011,0,0.6,28.4,23.4,1.7,1.2,25.64,89,1.066667,17,2011
82397,23/04/2011,0,4.4,30,22.4,1.4,1,25.56,88.25,1.533333,17,2011
82397,24/04/2011,0,2,31.1,23.3,1.5,1.3,25.48,92,1.8,18,2011
82397,25/04/2011,0,7.8,30.1,22.7,3.4,1.6,25.36,89,1.133333,18,2011
82397,26/04/2011,0,25.2,29.2,23.3,0,1.2,25.02,91,0.533333,18,2011
82397,27/04/2011,0,2.2,31.6,22.3,4.3,0.5,25.9,91.25,1.2,18,2011
82397,28/04/2011,0,0,28.8,23.3,0.1,1.6,25.34,94.25,0.533333,18,2011
82397,29/04/2011,0,26.6,31.3,22.7,4.1,0.2,26.28,86.25,0.933333,18,2011
82397,30/04/2011,0,18.2,32.5,23.6,6.4,1.8,27.22,83,1.1,18,2011
82397,01/05/2011,0,0,31.5,23.6,4.3,2.2,26.56,88.25,0.433333,19,2011
82397,02/05/2011,0,17,30.5,23.3,4.4,2.6,26.14,87.75,0.8,19,2011
82397,03/05/2011,0,15.6,31.7,23.5,6.5,1.7,27.2,86.25,2.1,19,2011
82397,04/05/2011,0,5.6,28.1,24,0,2.3,25.34,95.75,1.133333,19,2011
82397,05/05/2011,0,15.7,30.2,23.1,1.9,0.3,26.06,91,2.066667,19,2011
82397,06/05/2011,0,4.9,31.5,23.8,7.1,0.7,26.88,85,2.8,19,2011
82397,07/05/2011,0,3.6,32,23.2,7,2.5,26.84,82.25,2.666667,19,2011
82397,08/05/2011,0,0,31.9,23.3,8.4,2.1,26.86,84.5,1.433333,20,2011
82397,09/05/2011,0,1.5,31.1,24.4,5.2,2.1,27.28,82,1.866667,20,2011
82397,10/05/2011,0,7.6,28.2,23.6,0,2.5,25.42,94.5,2.2,20,2011
82397,11/05/2011,0,39.4,30.5,23.99032124,2.5,0.3,25.96,88,2.133333,20,2011
82397,12/05/2011,0,1.3,29,23.9,0.5,2.5,26.1,84,1.966667,20,2011
82397,13/05/2011,0,0,32,23.3,7.2,1.2,27.18,77.5,1.8,20,2011
82397,14/05/2011,0,0,30,23.5,0,3.8,26.14,87.5,0.8,20,2011
82397,15/05/2011,0,14.4,30.8,23.4,6,1.2,26.02,86.5,2,21,2011
82397,16/05/2011,0,5.6,31.2,23.4,5.7,2.3,26.82,83.5,1.8,21,2011
82397,17/05/2011,0,2.2,32.4,23.6,8.7,2.1,27.06,78.5,1.866667,21,2011
82397,18/05/2011,0,0,31.9,23.5,8.8,2.9,27.2,81.75,1.9,21,2011
82397,19/05/2011,0,0,31,23.4,4.6,2.2,26.88,84.25,2.533333,21,2011
82397,20/05/2011,0,9.1,31.7,23.6,7.7,1.7,26.34,85,2.8,21,2011
82397,21/05/2011,0,0.4,30.4,23.1,1.8,2.2,26.38,81.25,2.633333,21,2011
82397,22/05/2011,0,0,31.2,22.8,6.4,3.2,27.04,75.75,2.4,22,2011
82397,23/05/2011,0,0,31.2,23.5,7.2,3,26.86,81.75,3.166667,22,2011
82397,24/05/2011,0,0.8,31.4,23.5,9.2,3.2,27.04,84.25,2.966667,22,2011
82397,25/05/2011,0,7.9,31.3,23.4,8.8,2.9,26.82,82,2.6,22,2011
82397,26/05/2011,0,0,31,23.3,6.6,3,27.1,78.75,2.933333,22,2011
82397,27/05/2011,0,0,31.4,23.3,7.8,3.1,27,77,2.366667,22,2011
82397,28/05/2011,0,7.4,32,23.1,9.7,2.8,27.3,78,2.033333,22,2011
82397,29/05/2011,0,0,31.7,23.5,10,3,27.14,78,2.3,23,2011
