Semana,Ano,Data_Notificacao,Infectados_Dengue,Infectados_7
25,2016,14/06/2016,127,901
25,2016,15/06/2016,127,897
25,2016,16/06/2016,128,893
25,2016,17/06/2016,84,890
25,2016,18/06/2016,84,847
26,2016,19/06/2016,84,804
26,2016,20/06/2016,84,761
26,2016,21/06/2016,85,718
26,2016,22/06/2016,85,676
26,2016,23/06/2016,85,634
26,2016,24/06/2016,90,591
26,2016,25/06/2016,90,597
27,2016,26/06/2016,90,603
27,2016,27/06/2016,90,609
27,2016,28/06/2016,91,615
27,2016,29/06/2016,91,621
27,2016,30/06/2016,91,627
27,2016,01/07/2016,96,633
27,2016,02/07/2016,96,639
28,2016,03/07/2016,96,645
28,2016,04/07/2016,96,651
28,2016,05/07/2016,96,657
28,2016,06/07/2016,96,662
28,2016,07/07/2016,96,667
28,2016,08/07/2016,75,672
28,2016,09/07/2016,75,651
29,2016,10/07/2016,75,630
29,2016,11/07/2016,75,609
29,2016,12/07/2016,76,588
29,2016,13/07/2016,76,568
29,2016,14/07/2016,76,548
29,2016,15/07/2016,81,528
29,2016,16/07/2016,81,534
30,2016,17/07/2016,81,540
30,2016,18/07/2016,81,546
30,2016,19/07/2016,82,552
30,2016,20/07/2016,82,558
30,2016,21/07/2016,82,564
30,2016,22/07/2016,67,570
30,2016,23/07/2016,67,556
31,2016,24/07/2016,68,542
31,2016,25/07/2016,68,529
31,2016,26/07/2016,68,516
31,2016,27/07/2016,68,502
31,2016,28/07/2016,68,488
31,2016,29/07/2016,57,474
31,2016,30/07/2016,57,464
32,2016,31/07/2016,58,454
32,2016,01/08/2016,58,444
32,2016,02/08/2016,58,434
32,2016,03/08/2016,58,424
32,2016,04/08/2016,58,414
32,2016,05/08/2016,40,404
32,2016,06/08/2016,40,387
33,2016,07/08/2016,40,370
33,2016,08/08/2016,40,352
33,2016,09/08/2016,40,334
33,2016,10/08/2016,41,316
33,2016,11/08/2016,41,299
33,2016,12/08/2016,39,282
33,2016,13/08/2016,39,281
34,2016,14/08/2016,40,280
34,2016,15/08/2016,40,280
34,2016,16/08/2016,40,280
34,2016,17/08/2016,40,280
34,2016,18/08/2016,40,279
34,2016,19/08/2016,35,278
34,2016,20/08/2016,35,274
35,2016,21/08/2016,35,270
35,2016,22/08/2016,35,265
35,2016,23/08/2016,35,260
35,2016,24/08/2016,35,255
35,2016,25/08/2016,35,250
35,2016,26/08/2016,23,245
35,2016,27/08/2016,24,233
36,2016,28/08/2016,24,222
36,2016,29/08/2016,24,211
36,2016,30/08/2016,24,200
36,2016,31/08/2016,24,189
36,2016,01/09/2016,24,178
36,2016,02/09/2016,25,167
36,2016,03/09/2016,25,169
37,2016,04/09/2016,25,170
37,2016,05/09/2016,26,171
37,2016,06/09/2016,26,173
37,2016,07/09/2016,26,175
37,2016,08/09/2016,26,177
37,2016,09/09/2016,27,179
37,2016,10/09/2016,27,181
38,2016,11/09/2016,27,183
38,2016,12/09/2016,27,185
38,2016,13/09/2016,27,186
38,2016,14/09/2016,27,187
38,2016,15/09/2016,28,188
38,2016,16/09/2016,29,190
38,2016,17/09/2016,30,192
39,2016,18/09/2016,30,195
39,2016,19/09/2016,30,198
39,2016,20/09/2016,30,201
39,2016,21/09/2016,30,204
39,2016,22/09/2016,30,207
39,2016,23/09/2016,18,209
39,2016,24/09/2016,18,198
40,2016,25/09/2016,18,186
40,2016,26/09/2016,19,174
40,2016,27/09/2016,19,163
40,2016,28/09/2016,19,152
40,2016,29/09/2016,19,141
40,2016,30/09/2016,22,130
40,2016,01/10/2016,22,134
41,2016,02/10/2016,22,138
41,2016,03/10/2016,22,142
41,2016,04/10/2016,22,145
41,2016,05/10/2016,22,148
41,2016,06/10/2016,22,151
41,2016,07/10/2016,20,154
41,2016,08/10/2016,20,152
42,2016,09/10/2016,20,150
42,2016,10/10/2016,20,148
42,2016,11/10/2016,20,146
42,2016,12/10/2016,20,144
42,2016,13/10/2016,21,142
42,2016,14/10/2016,15,141
42,2016,15/10/2016,16,136
43,2016,16/10/2016,16,132
43,2016,17/10/2016,16,128
43,2016,18/10/2016,16,124
43,2016,19/10/2016,16,120
43,2016,20/10/2016,16,116
43,2016,21/10/2016,14,111
43,2016,22/10/2016,14,110
44,2016,23/10/2016,14,108
44,2016,24/10/2016,14,106
44,2016,25/10/2016,14,104
44,2016,26/10/2016,14,102
44,2016,27/10/2016,15,100
44,2016,28/10/2016,17,99
44,2016,29/10/2016,17,102
45,2016,30/10/2016,17,105
45,2016,31/10/2016,17,108
45,2016,01/11/2016,17,111
45,2016,02/11/2016,18,114
45,2016,03/11/2016,18,118
45,2016,04/11/2016,23,121
45,2016,05/11/2016,23,127
46,2016,06/11/2016,23,133
46,2016,07/11/2016,23,139
46,2016,08/11/2016,23,145
46,2016,09/11/2016,23,151
46,2016,10/11/2016,24,156
46,2016,11/11/2016,24,162
46,2016,12/11/2016,24,163
47,2016,13/11/2016,25,164
47,2016,14/11/2016,25,166
47,2016,15/11/2016,25,168
47,2016,16/11/2016,25,170
47,2016,17/11/2016,25,172
47,2016,18/11/2016,18,173
47,2016,19/11/2016,18,167
48,2016,20/11/2016,18,161
48,2016,21/11/2016,19,154
48,2016,22/11/2016,19,148
48,2016,23/11/2016,19,142
48,2016,24/11/2016,19,136
48,2016,25/11/2016,22,130
48,2016,26/11/2016,22,134
49,2016,27/11/2016,22,138
49,2016,28/11/2016,22,142
49,2016,29/11/2016,23,145
49,2016,30/11/2016,23,149
49,2016,01/12/2016,23,153
49,2016,02/12/2016,20,157
49,2016,03/12/2016,20,155
50,2016,04/12/2016,21,153
50,2016,05/12/2016,21,152
50,2016,06/12/2016,21,151
50,2016,07/12/2016,21,149
50,2016,08/12/2016,21,147
50,2016,09/12/2016,18,145
50,2016,10/12/2016,18,143
51,2016,11/12/2016,18,141
51,2016,12/12/2016,19,138
51,2016,13/12/2016,19,136
51,2016,14/12/2016,19,134
51,2016,15/12/2016,19,132
51,2016,16/12/2016,14,130
51,2016,17/12/2016,14,126
52,2016,18/12/2016,14,122
52,2016,19/12/2016,14,118
52,2016,20/12/2016,14,113
52,2016,21/12/2016,14,108
52,2016,22/12/2016,14,103
52,2016,23/12/2016,0,98
52,2016,24/12/2016,11,84
53,2016,25/12/2016,11,81
53,2016,26/12/2016,11,78
53,2016,27/12/2016,11,75
53,2016,28/12/2016,11,72
53,2016,29/12/2016,11,69
53,2016,30/12/2016,11,66
53,2016,31/12/2016,11,77
1,2017,01/01/2017,26,77
1,2017,02/01/2017,26,92
1,2017,03/01/2017,26,107
1,2017,04/01/2017,26,122
1,2017,05/01/2017,26,137
1,2017,06/01/2017,26,152
1,2017,07/01/2017,26,167
2,2017,08/01/2017,31,182
2,2017,09/01/2017,31,187
2,2017,10/01/2017,31,192
2,2017,11/01/2017,31,197
2,2017,12/01/2017,31,202
2,2017,13/01/2017,31,207
2,2017,14/01/2017,31,212
3,2017,15/01/2017,49,217
3,2017,16/01/2017,49,235
3,2017,17/01/2017,49,253
3,2017,18/01/2017,49,271
3,2017,19/01/2017,50,289
3,2017,20/01/2017,50,308
3,2017,21/01/2017,50,327
4,2017,22/01/2017,47,346
4,2017,23/01/2017,47,344
4,2017,24/01/2017,47,342
4,2017,25/01/2017,47,340
4,2017,26/01/2017,47,338
4,2017,27/01/2017,48,335
4,2017,28/01/2017,48,333
5,2017,29/01/2017,65,331
5,2017,30/01/2017,65,349
5,2017,31/01/2017,65,367
5,2017,01/02/2017,65,385
5,2017,02/02/2017,65,403
5,2017,03/02/2017,65,421
5,2017,04/02/2017,66,438
6,2017,05/02/2017,65,456
6,2017,06/02/2017,65,456
6,2017,07/02/2017,66,456
6,2017,08/02/2017,66,457
6,2017,09/02/2017,66,458
6,2017,10/02/2017,66,459
6,2017,11/02/2017,66,460
7,2017,12/02/2017,79,460
7,2017,13/02/2017,79,474
7,2017,14/02/2017,80,488
7,2017,15/02/2017,80,502
7,2017,16/02/2017,80,516
7,2017,17/02/2017,80,530
7,2017,18/02/2017,80,544
8,2017,19/02/2017,58,558
8,2017,20/02/2017,57,537
8,2017,21/02/2017,56,515
8,2017,22/02/2017,56,491
8,2017,23/02/2017,56,467
8,2017,24/02/2017,56,443
8,2017,25/02/2017,56,419
9,2017,26/02/2017,54,395
9,2017,27/02/2017,54,391
9,2017,28/02/2017,54,388
9,2017,01/03/2017,54,386
9,2017,02/03/2017,54,384
9,2017,03/03/2017,54,382
9,2017,04/03/2017,54,380
10,2017,05/03/2017,60,378
10,2017,06/03/2017,68,384
10,2017,07/03/2017,69,398
10,2017,08/03/2017,70,413
10,2017,09/03/2017,72,429
10,2017,10/03/2017,78,447
10,2017,11/03/2017,86,471
11,2017,12/03/2017,85,503
11,2017,13/03/2017,85,528
11,2017,14/03/2017,85,545
11,2017,15/03/2017,85,561
11,2017,16/03/2017,86,576
11,2017,17/03/2017,86,590
11,2017,18/03/2017,86,598
12,2017,19/03/2017,97,598
12,2017,20/03/2017,97,610
12,2017,21/03/2017,97,622
12,2017,22/03/2017,97,634
12,2017,23/03/2017,97,646
12,2017,24/03/2017,99,657
12,2017,25/03/2017,99,670
13,2017,26/03/2017,144,683
13,2017,27/03/2017,144,730
13,2017,28/03/2017,144,777
13,2017,29/03/2017,144,824
13,2017,30/03/2017,144,871
13,2017,31/03/2017,144,918
13,2017,01/04/2017,146,963
14,2017,02/04/2017,157,1010
14,2017,03/04/2017,157,1023
14,2017,04/04/2017,157,1036
14,2017,05/04/2017,157,1049
14,2017,06/04/2017,157,1062
14,2017,07/04/2017,157,1075
14,2017,08/04/2017,160,1088
15,2017,09/04/2017,166,1102
15,2017,10/04/2017,166,1111
15,2017,11/04/2017,166,1120
15,2017,12/04/2017,166,1129
15,2017,13/04/2017,166,1138
15,2017,14/04/2017,166,1147
15,2017,15/04/2017,166,1156
16,2017,16/04/2017,170,1162
16,2017,17/04/2017,170,1166
16,2017,18/04/2017,170,1170
16,2017,19/04/2017,170,1174
16,2017,20/04/2017,170,1178
16,2017,21/04/2017,170,1182
16,2017,22/04/2017,170,1186
17,2017,23/04/2017,138,1190
17,2017,24/04/2017,137,1158
17,2017,25/04/2017,137,1125
17,2017,26/04/2017,137,1092
17,2017,27/04/2017,137,1059
17,2017,28/04/2017,137,1026
17,2017,29/04/2017,137,993
18,2017,30/04/2017,99,960
18,2017,01/05/2017,98,921
18,2017,02/05/2017,98,882
18,2017,03/05/2017,98,843
18,2017,04/05/2017,98,804
18,2017,05/05/2017,97,765
18,2017,06/05/2017,97,725
19,2017,07/05/2017,85,685
19,2017,08/05/2017,85,671
19,2017,09/05/2017,85,658
19,2017,10/05/2017,84,645
19,2017,11/05/2017,84,631
19,2017,12/05/2017,84,617
19,2017,13/05/2017,84,604
20,2017,14/05/2017,54,591
20,2017,15/05/2017,52,560
20,2017,16/05/2017,51,527
20,2017,17/05/2017,51,493
20,2017,18/05/2017,51,460
20,2017,19/05/2017,51,427
20,2017,20/05/2017,51,394
21,2017,21/05/2017,35,361
21,2017,22/05/2017,34,342
21,2017,23/05/2017,33,324
21,2017,24/05/2017,33,306
21,2017,25/05/2017,33,288
21,2017,26/05/2017,33,270
21,2017,27/05/2017,33,252
22,2017,28/05/2017,29,234
22,2017,29/05/2017,29,228
22,2017,30/05/2017,29,223
22,2017,31/05/2017,29,219
22,2017,01/06/2017,28,215
22,2017,02/06/2017,28,210
22,2017,03/06/2017,28,205
23,2017,04/06/2017,16,200
23,2017,05/06/2017,16,187
23,2017,06/06/2017,16,174
23,2017,07/06/2017,15,161
23,2017,08/06/2017,15,147
23,2017,09/06/2017,15,134
23,2017,10/06/2017,15,121
24,2017,11/06/2017,11,108
24,2017,12/06/2017,11,103
24,2017,13/06/2017,10,98
24,2017,14/06/2017,10,92
24,2017,15/06/2017,10,87
24,2017,16/06/2017,10,82
24,2017,17/06/2017,10,77
25,2017,18/06/2017,10,72
25,2017,19/06/2017,10,71
25,2017,20/06/2017,12,70
25,2017,21/06/2017,13,72
25,2017,22/06/2017,13,75
25,2017,23/06/2017,11,78
25,2017,24/06/2017,11,79
26,2017,25/06/2017,9,80
26,2017,26/06/2017,9,79
26,2017,27/06/2017,9,78
26,2017,28/06/2017,9,75
26,2017,29/06/2017,8,71
26,2017,30/06/2017,8,66
26,2017,01/07/2017,8,63
27,2017,02/07/2017,8,60
27,2017,03/07/2017,8,59
27,2017,04/07/2017,7,58
27,2017,05/07/2017,7,56
27,2017,06/07/2017,7,54
27,2017,07/07/2017,7,53
27,2017,08/07/2017,7,52
28,2017,09/07/2017,7,51
28,2017,10/07/2017,8,50
28,2017,11/07/2017,8,50
28,2017,12/07/2017,9,51
28,2017,13/07/2017,9,53
28,2017,14/07/2017,9,55
28,2017,15/07/2017,9,57
29,2017,16/07/2017,8,59
29,2017,17/07/2017,8,60
29,2017,18/07/2017,8,60
29,2017,19/07/2017,7,60
29,2017,20/07/2017,7,58
29,2017,21/07/2017,7,56
29,2017,22/07/2017,7,54
30,2017,23/07/2017,7,52
30,2017,24/07/2017,7,51
30,2017,25/07/2017,7,50
30,2017,26/07/2017,7,49
30,2017,27/07/2017,8,49
30,2017,28/07/2017,8,50
30,2017,29/07/2017,8,51
31,2017,30/07/2017,6,52
31,2017,31/07/2017,6,51
31,2017,01/08/2017,6,50
31,2017,02/08/2017,6,49
31,2017,03/08/2017,6,48
31,2017,04/08/2017,6,46
31,2017,05/08/2017,5,44
32,2017,06/08/2017,6,41
32,2017,07/08/2017,5,41
32,2017,08/08/2017,5,40
32,2017,09/08/2017,6,39
32,2017,10/08/2017,5,39
32,2017,11/08/2017,6,38
32,2017,12/08/2017,5,38
33,2017,13/08/2017,4,38
33,2017,14/08/2017,3,36
33,2017,15/08/2017,3,34
33,2017,16/08/2017,3,32
33,2017,17/08/2017,3,29
33,2017,18/08/2017,3,27
33,2017,19/08/2017,3,24
34,2017,20/08/2017,3,22
34,2017,21/08/2017,3,21
34,2017,22/08/2017,3,21
34,2017,23/08/2017,4,21
34,2017,24/08/2017,3,22
34,2017,25/08/2017,3,22
34,2017,26/08/2017,3,22
35,2017,27/08/2017,3,22
35,2017,28/08/2017,3,22
35,2017,29/08/2017,3,22
35,2017,30/08/2017,3,22
35,2017,31/08/2017,3,21
35,2017,01/09/2017,3,21
35,2017,02/09/2017,2,21
36,2017,03/09/2017,2,20
36,2017,04/09/2017,2,19
36,2017,05/09/2017,3,18
36,2017,06/09/2017,3,18
36,2017,07/09/2017,3,18
36,2017,08/09/2017,2,18
36,2017,09/09/2017,2,17
37,2017,10/09/2017,3,17
37,2017,11/09/2017,3,18
37,2017,12/09/2017,2,19
37,2017,13/09/2017,3,18
37,2017,14/09/2017,3,18
37,2017,15/09/2017,3,18
37,2017,16/09/2017,3,19
38,2017,17/09/2017,3,20
38,2017,18/09/2017,3,20
38,2017,19/09/2017,2,20
38,2017,20/09/2017,2,20
38,2017,21/09/2017,2,19
38,2017,22/09/2017,2,18
38,2017,23/09/2017,3,17
39,2017,24/09/2017,3,17
39,2017,25/09/2017,3,17
39,2017,26/09/2017,2,17
39,2017,27/09/2017,2,17
39,2017,28/09/2017,2,17
39,2017,29/09/2017,2,17
39,2017,30/09/2017,2,17
40,2017,01/10/2017,2,16
40,2017,02/10/2017,2,15
40,2017,03/10/2017,2,14
40,2017,04/10/2017,2,14
40,2017,05/10/2017,2,14
40,2017,06/10/2017,2,14
40,2017,07/10/2017,3,14
41,2017,08/10/2017,3,15
41,2017,09/10/2017,2,16
41,2017,10/10/2017,2,16
41,2017,11/10/2017,2,16
41,2017,12/10/2017,2,16
41,2017,13/10/2017,1,16
41,2017,14/10/2017,1,15
42,2017,15/10/2017,1,13
42,2017,16/10/2017,1,11
42,2017,17/10/2017,1,10
42,2017,18/10/2017,1,9
42,2017,19/10/2017,1,8
42,2017,20/10/2017,1,7
42,2017,21/10/2017,1,7
43,2017,22/10/2017,1,7
43,2017,23/10/2017,1,7
43,2017,24/10/2017,2,7
43,2017,25/10/2017,1,8
43,2017,26/10/2017,1,8
43,2017,27/10/2017,1,8
43,2017,28/10/2017,1,8
44,2017,29/10/2017,2,8
44,2017,30/10/2017,3,9
44,2017,31/10/2017,5,11
44,2017,01/11/2017,4,14
44,2017,02/11/2017,4,17
44,2017,03/11/2017,4,20
44,2017,04/11/2017,4,23
45,2017,05/11/2017,4,26
45,2017,06/11/2017,4,28
45,2017,07/11/2017,5,29
45,2017,08/11/2017,5,29
45,2017,09/11/2017,5,30
45,2017,10/11/2017,5,31
45,2017,11/11/2017,5,32
46,2017,12/11/2017,4,33
46,2017,13/11/2017,3,33
46,2017,14/11/2017,2,32
46,2017,15/11/2017,2,29
46,2017,16/11/2017,2,26
46,2017,17/11/2017,2,23
46,2017,18/11/2017,2,20
47,2017,19/11/2017,3,17
47,2017,20/11/2017,3,16
47,2017,21/11/2017,3,16
47,2017,22/11/2017,3,17
47,2017,23/11/2017,3,18
47,2017,24/11/2017,3,19
47,2017,25/11/2017,3,20
48,2017,26/11/2017,2,21
48,2017,27/11/2017,2,20
48,2017,28/11/2017,2,19
48,2017,29/11/2017,1,18
48,2017,30/11/2017,1,16
48,2017,01/12/2017,1,14
48,2017,02/12/2017,1,12
49,2017,03/12/2017,2,10
49,2017,04/12/2017,2,10
49,2017,05/12/2017,2,10
49,2017,06/12/2017,3,10
49,2017,07/12/2017,2,12
49,2017,08/12/2017,2,13
49,2017,09/12/2017,2,14
50,2017,10/12/2017,3,15
50,2017,11/12/2017,3,16
50,2017,12/12/2017,2,17
50,2017,13/12/2017,2,17
50,2017,14/12/2017,2,16
50,2017,15/12/2017,3,16
50,2017,16/12/2017,3,17
51,2017,17/12/2017,3,18
51,2017,18/12/2017,2,18
51,2017,19/12/2017,2,17
51,2017,20/12/2017,3,17
51,2017,21/12/2017,2,18
51,2017,22/12/2017,3,18
51,2017,23/12/2017,2,18
52,2017,24/12/2017,2,17
52,2017,25/12/2017,2,16
52,2017,26/12/2017,2,16
52,2017,27/12/2017,2,16
52,2017,28/12/2017,1,15
52,2017,29/12/2017,1,14
52,2017,30/12/2017,1,12
53,2017,31/12/2017,1,11
1,2018,01/01/2018,3,10
1,2018,02/01/2018,4,11
1,2018,03/01/2018,4,13
1,2018,04/01/2018,4,15
1,2018,05/01/2018,4,18
1,2018,06/01/2018,4,21
2,2018,07/01/2018,3,24
2,2018,08/01/2018,3,26
2,2018,09/01/2018,2,26
2,2018,10/01/2018,2,24
2,2018,11/01/2018,2,22
2,2018,12/01/2018,3,20
2,2018,13/01/2018,4,19
3,2018,14/01/2018,3,19
3,2018,15/01/2018,4,19
3,2018,16/01/2018,4,20
3,2018,17/01/2018,4,22
3,2018,18/01/2018,5,24
3,2018,19/01/2018,4,27
3,2018,20/01/2018,4,28
4,2018,21/01/2018,4,28
4,2018,22/01/2018,3,29
4,2018,23/01/2018,3,28
4,2018,24/01/2018,3,27
4,2018,25/01/2018,4,26
4,2018,26/01/2018,4,25
4,2018,27/01/2018,4,25
5,2018,28/01/2018,5,25
5,2018,29/01/2018,5,26
5,2018,30/01/2018,5,28
5,2018,31/01/2018,5,30
5,2018,01/02/2018,5,32
5,2018,02/02/2018,5,33
5,2018,03/02/2018,5,34
6,2018,04/02/2018,5,35
6,2018,05/02/2018,5,35
6,2018,06/02/2018,6,35
6,2018,07/02/2018,6,36
6,2018,08/02/2018,5,37
6,2018,09/02/2018,6,37
6,2018,10/02/2018,6,38
7,2018,11/02/2018,6,39
7,2018,12/02/2018,6,40
7,2018,13/02/2018,5,41
7,2018,14/02/2018,6,40
7,2018,15/02/2018,6,40
7,2018,16/02/2018,6,41
7,2018,17/02/2018,6,41
8,2018,18/02/2018,6,41
8,2018,19/02/2018,6,41
8,2018,20/02/2018,6,41
8,2018,21/02/2018,6,42
8,2018,22/02/2018,6,42
8,2018,23/02/2018,6,42
8,2018,24/02/2018,7,42
9,2018,25/02/2018,7,43
9,2018,26/02/2018,8,44
9,2018,27/02/2018,8,46
9,2018,28/02/2018,8,48
9,2018,01/03/2018,8,50
9,2018,02/03/2018,8,52
9,2018,03/03/2018,8,54
10,2018,04/03/2018,7,55
10,2018,05/03/2018,6,55
10,2018,06/03/2018,6,53
10,2018,07/03/2018,6,51
10,2018,08/03/2018,6,49
10,2018,09/03/2018,6,47
10,2018,10/03/2018,7,45
11,2018,11/03/2018,8,44
11,2018,12/03/2018,8,45
11,2018,13/03/2018,8,47
11,2018,14/03/2018,9,49
11,2018,15/03/2018,9,52
11,2018,16/03/2018,9,55
11,2018,17/03/2018,9,58
12,2018,18/03/2018,10,60
12,2018,19/03/2018,9,62
12,2018,20/03/2018,9,63
12,2018,21/03/2018,9,64
12,2018,22/03/2018,9,64
12,2018,23/03/2018,10,64
12,2018,24/03/2018,11,65
13,2018,25/03/2018,11,67
13,2018,26/03/2018,12,68
13,2018,27/03/2018,12,71
13,2018,28/03/2018,12,74
13,2018,29/03/2018,12,77
13,2018,30/03/2018,13,80
13,2018,31/03/2018,13,83
14,2018,01/04/2018,13,85
14,2018,02/04/2018,14,87
14,2018,03/04/2018,14,89
14,2018,04/04/2018,14,91
14,2018,05/04/2018,14,93
14,2018,06/04/2018,14,95
14,2018,07/04/2018,14,96
15,2018,08/04/2018,16,97
15,2018,09/04/2018,17,100
15,2018,10/04/2018,18,103
15,2018,11/04/2018,18,107
15,2018,12/04/2018,19,111
15,2018,13/04/2018,19,116
15,2018,14/04/2018,19,121
16,2018,15/04/2018,19,126
16,2018,16/04/2018,17,129
16,2018,17/04/2018,14,129
16,2018,18/04/2018,13,125
16,2018,19/04/2018,13,120
16,2018,20/04/2018,13,114
16,2018,21/04/2018,12,108
17,2018,22/04/2018,11,101
17,2018,23/04/2018,10,93
17,2018,24/04/2018,10,86
17,2018,25/04/2018,9,82
17,2018,26/04/2018,8,78
17,2018,27/04/2018,8,73
17,2018,28/04/2018,8,68
18,2018,29/04/2018,8,64
18,2018,30/04/2018,7,61
18,2018,01/05/2018,7,58
18,2018,02/05/2018,6,55
18,2018,03/05/2018,6,52
18,2018,04/05/2018,6,50
18,2018,05/05/2018,5,48
19,2018,06/05/2018,4,45
19,2018,07/05/2018,3,41
19,2018,08/05/2018,4,37
19,2018,09/05/2018,4,34
19,2018,10/05/2018,3,32
19,2018,11/05/2018,4,29
19,2018,12/05/2018,4,27
20,2018,13/05/2018,4,26
20,2018,14/05/2018,4,26
20,2018,15/05/2018,4,27
20,2018,16/05/2018,4,27
20,2018,17/05/2018,4,27
20,2018,18/05/2018,3,28
20,2018,19/05/2018,3,27
21,2018,20/05/2018,4,26
21,2018,21/05/2018,4,26
21,2018,22/05/2018,4,26
21,2018,23/05/2018,4,26
21,2018,24/05/2018,4,26
21,2018,25/05/2018,4,26
21,2018,26/05/2018,3,27
22,2018,27/05/2018,3,27
22,2018,28/05/2018,3,26
22,2018,29/05/2018,2,25
22,2018,30/05/2018,2,23
22,2018,31/05/2018,2,21
22,2018,01/06/2018,2,19
22,2018,02/06/2018,1,17
23,2018,03/06/2018,1,15
23,2018,04/06/2018,3,13
23,2018,05/06/2018,3,13
23,2018,06/06/2018,3,14
23,2018,07/06/2018,4,15
23,2018,08/06/2018,4,17
23,2018,09/06/2018,3,19
24,2018,10/06/2018,3,21
24,2018,11/06/2018,3,23
24,2018,12/06/2018,2,23
24,2018,13/06/2018,2,22
24,2018,14/06/2018,2,21
24,2018,15/06/2018,3,19
24,2018,16/06/2018,3,18
25,2018,17/06/2018,3,18
25,2018,18/06/2018,2,18
25,2018,19/06/2018,2,17
25,2018,20/06/2018,2,17
25,2018,21/06/2018,2,17
25,2018,22/06/2018,2,17
25,2018,23/06/2018,2,16
26,2018,24/06/2018,3,15
26,2018,25/06/2018,2,15
26,2018,26/06/2018,2,15
26,2018,27/06/2018,2,15
26,2018,28/06/2018,2,15
26,2018,29/06/2018,2,15
26,2018,30/06/2018,2,15
27,2018,01/07/2018,2,15
27,2018,02/07/2018,3,14
27,2018,03/07/2018,3,15
27,2018,04/07/2018,3,16
27,2018,05/07/2018,3,17
27,2018,06/07/2018,3,18
27,2018,07/07/2018,3,19
28,2018,08/07/2018,1,20
28,2018,09/07/2018,1,19
28,2018,10/07/2018,1,17
28,2018,11/07/2018,1,15
28,2018,12/07/2018,1,13
28,2018,13/07/2018,1,11
28,2018,14/07/2018,2,9
29,2018,15/07/2018,2,8
29,2018,16/07/2018,2,9
29,2018,17/07/2018,2,10
29,2018,18/07/2018,1,11
29,2018,19/07/2018,1,11
29,2018,20/07/2018,1,11
29,2018,21/07/2018,2,11
30,2018,22/07/2018,3,11
30,2018,23/07/2018,2,12
30,2018,24/07/2018,2,12
30,2018,25/07/2018,2,12
30,2018,26/07/2018,2,13
30,2018,27/07/2018,2,14
30,2018,28/07/2018,2,15
31,2018,29/07/2018,3,15
31,2018,30/07/2018,2,15
31,2018,31/07/2018,2,15
31,2018,01/08/2018,2,15
31,2018,02/08/2018,2,15
31,2018,03/08/2018,2,15
31,2018,04/08/2018,2,15
32,2018,05/08/2018,2,15
32,2018,06/08/2018,2,14
32,2018,07/08/2018,2,14
32,2018,08/08/2018,2,14
32,2018,09/08/2018,2,14
32,2018,10/08/2018,2,14
32,2018,11/08/2018,2,14
33,2018,12/08/2018,2,14
33,2018,13/08/2018,2,14
33,2018,14/08/2018,2,14
33,2018,15/08/2018,2,14
33,2018,16/08/2018,2,14
33,2018,17/08/2018,2,14
33,2018,18/08/2018,2,14
34,2018,19/08/2018,1,14
34,2018,20/08/2018,1,13
34,2018,21/08/2018,2,12
34,2018,22/08/2018,2,12
34,2018,23/08/2018,2,12
34,2018,24/08/2018,2,12
34,2018,25/08/2018,2,12
35,2018,26/08/2018,1,12
35,2018,27/08/2018,1,12
35,2018,28/08/2018,1,12
35,2018,29/08/2018,1,11
35,2018,30/08/2018,1,10
35,2018,31/08/2018,1,9
35,2018,01/09/2018,1,8
36,2018,02/09/2018,1,7
36,2018,03/09/2018,1,7
36,2018,04/09/2018,1,7
36,2018,05/09/2018,1,7
36,2018,06/09/2018,1,7
36,2018,07/09/2018,1,7
36,2018,08/09/2018,2,7
37,2018,09/09/2018,2,8
37,2018,10/09/2018,2,9
37,2018,11/09/2018,1,10
37,2018,12/09/2018,1,10
37,2018,13/09/2018,1,10
37,2018,14/09/2018,1,10
37,2018,15/09/2018,2,10
38,2018,16/09/2018,3,10
38,2018,17/09/2018,2,11
38,2018,18/09/2018,2,11
38,2018,19/09/2018,1,12
38,2018,20/09/2018,1,12
38,2018,21/09/2018,1,12
38,2018,22/09/2018,1,12
39,2018,23/09/2018,1,11
39,2018,24/09/2018,1,9
39,2018,25/09/2018,1,8
39,2018,26/09/2018,1,7
39,2018,27/09/2018,0,7
39,2018,28/09/2018,0,6
39,2018,29/09/2018,0,5
40,2018,30/09/2018,0,4
40,2018,01/10/2018,1,3
40,2018,02/10/2018,1,3
40,2018,03/10/2018,1,3
40,2018,04/10/2018,1,3
40,2018,05/10/2018,1,4
40,2018,06/10/2018,0,5
41,2018,07/10/2018,0,5
41,2018,08/10/2018,1,5
41,2018,09/10/2018,1,5
41,2018,10/10/2018,1,5
41,2018,11/10/2018,1,5
41,2018,12/10/2018,1,5
41,2018,13/10/2018,1,5
42,2018,14/10/2018,1,6
42,2018,15/10/2018,1,7
42,2018,16/10/2018,1,7
42,2018,17/10/2018,1,7
42,2018,18/10/2018,0,7
42,2018,19/10/2018,1,6
42,2018,20/10/2018,1,6
43,2018,21/10/2018,1,6
43,2018,22/10/2018,2,6
43,2018,23/10/2018,1,7
43,2018,24/10/2018,1,7
43,2018,25/10/2018,1,7
43,2018,26/10/2018,2,8
43,2018,27/10/2018,3,9
44,2018,28/10/2018,3,11
44,2018,29/10/2018,2,13
44,2018,30/10/2018,1,13
44,2018,31/10/2018,1,13
44,2018,01/11/2018,0,13
