Data,Hora,Precipitacao,TempMaxima,TempMinima,Insolacao,Evaporacao,TempMedia,Umidade,VelVento,Semana,Ano
09/05/2018,0,,29.8,,0.3,2.5,25.64,90.75,0.5,19,2018
09/05/2018,1200,0,,23,,,,,,19,2018
10/05/2018,0,,28,,0,1.2,24.12,91.75,0,19,2018
10/05/2018,1200,23.9,,20.3,,,,,,19,2018
11/05/2018,0,,31.6,,6.4,1.5,25.22,92.25,0.333333,19,2018
11/05/2018,1200,0,,20.7,,,,,,19,2018
12/05/2018,0,,31.6,,6.3,1.9,26,90.25,1.166667,19,2018
12/05/2018,1200,22.4,,22,,,,,,19,2018
13/05/2018,0,,32,,7.5,2.1,25.36,89.25,0.666667,20,2018
13/05/2018,1200,4.6,,21.4,,,,,,20,2018
14/05/2018,0,,31.8,,9.9,2.5,26.02,84.25,0.566667,20,2018
14/05/2018,1200,0,,21.6,,,,,,20,2018
15/05/2018,0,,30.8,,9.1,3.4,25.74,80,1,20,2018
15/05/2018,1200,0,,21.7,,,,,,20,2018
16/05/2018,0,,31.4,,10.5,3,25.66,81.25,0.566667,20,2018
16/05/2018,1200,0,,21.3,,,,,,20,2018
17/05/2018,0,,31.8,,8.8,3.8,26,84,0.5,20,2018
17/05/2018,1200,0,,21.8,,,,,,20,2018
18/05/2018,0,,31.2,,10.6,3.2,25.56,82,0.9,20,2018
18/05/2018,1200,0,,21.2,,,,,,20,2018
19/05/2018,0,,31.8,,8.6,3.7,25.8,81.25,0.733333,20,2018
19/05/2018,1200,0,,22,,,,,,20,2018
20/05/2018,0,,32.4,,9.7,3.6,26.58,79.25,0.2,21,2018
20/05/2018,1200,0,,21.9,,,,,,21,2018
21/05/2018,0,,32.6,,8.7,3.7,26.04,81.5,1,21,2018
21/05/2018,1200,0,,22,,,,,,21,2018
22/05/2018,0,,30.6,,3.8,2.7,25.44,85.75,0.333333,21,2018
22/05/2018,1200,1.7,,22,,,,,,21,2018
23/05/2018,0,,32.3,,9.4,2.7,25.46,77.5,0.5,21,2018
23/05/2018,1200,0,,21.2,,,,,,21,2018
24/05/2018,0,,29.2,,1.6,4.2,25.36,93.25,0.133333,21,2018
24/05/2018,1200,0,,21.8,,,,,,21,2018
25/05/2018,0,,31.4,,4.7,1.5,25.44,87,0.666667,21,2018
25/05/2018,1200,14.8,,22.4,,,,,,21,2018
26/05/2018,0,,32.3,,7.8,2.8,25.9,82.75,1,21,2018
26/05/2018,1200,0,,20.6,,,,,,21,2018
27/05/2018,0,,32.1,,6.4,3.4,26.26,88.25,0.5,22,2018
27/05/2018,1200,0,,21.8,,,,,,22,2018
28/05/2018,0,,31.6,,7,2.7,25.58,78,0.2,22,2018
28/05/2018,1200,1.1,,21.9,,,,,,22,2018
29/05/2018,0,,32.1,,8.1,3.7,25.34,82.25,0.5,22,2018
29/05/2018,1200,0,,20.8,,,,,,22,2018
30/05/2018,0,,31.5,,7.6,4.5,25.86,69.75,0.266667,22,2018
30/05/2018,1200,0,,20.6,,,,,,22,2018
31/05/2018,0,,32,,9.2,5.5,25.66,74,0.666667,22,2018
31/05/2018,1200,0,,19.1,,,,,,22,2018
01/06/2018,0,,29.8,,1.2,4.6,25.2,82.5,0,22,2018
01/06/2018,1200,0,,20.6,,,,,,22,2018
02/06/2018,0,,33.3,,6.6,2.2,26.52,78.25,0.666667,22,2018
02/06/2018,1200,0.7,,21.9,,,,,,22,2018
03/06/2018,0,,31.9,,4.2,4.3,25.78,83.75,0.1,23,2018
03/06/2018,1200,0,,20,,,,,,23,2018
04/06/2018,0,,33,,5,3.5,26.12,81,0.666667,23,2018
04/06/2018,1200,0,,22,,,,,,23,2018
05/06/2018,0,,32.1,,4,4.4,24.8,85,0.166667,23,2018
05/06/2018,1200,0.8,,21.8,,,,,,23,2018
06/06/2018,0,,33,,8.7,3,25.72,74.25,0.666667,23,2018
06/06/2018,1200,0,,19.2,,,,,,23,2018
07/06/2018,0,,30.6,,1.8,4.7,24.7,90.75,0.5,23,2018
07/06/2018,1200,0,,19.6,,,,,,23,2018
08/06/2018,0,,32.7,,8.2,3,25.22,86,0.533333,23,2018
08/06/2018,1200,8.8,,20.8,,,,,,23,2018
09/06/2018,0,,33.5,,10,4.8,25.54,76.5,1.166667,23,2018
09/06/2018,1200,0,,19,,,,,,23,2018
10/06/2018,0,,33,,9.4,5.6,24.68,79,0.666667,24,2018
10/06/2018,1200,2.1,,19.2,,,,,,24,2018
11/06/2018,0,,32.8,,10.1,5.3,24.46,75.5,0.6,24,2018
11/06/2018,1200,0,,18.7,,,,,,24,2018
12/06/2018,0,,33.8,,10.3,6.5,24.72,70,0.666667,24,2018
12/06/2018,1200,0,,17,,,,,,24,2018
13/06/2018,0,,33.8,,10.2,6.5,25.72,65.5,1.933333,24,2018
13/06/2018,1200,0,,18,,,,,,24,2018
14/06/2018,0,,33.4,,9.5,8,25.84,64.25,1,24,2018
14/06/2018,1200,0,,19,,,,,,24,2018
15/06/2018,0,,34.7,,10.1,5.1,26.34,69.5,0.9,24,2018
15/06/2018,1200,0,,19.6,,,,,,24,2018
16/06/2018,0,,34.6,,7.7,8,26.26,73.75,1,24,2018
16/06/2018,1200,0,,20.1,,,,,,24,2018
17/06/2018,0,,33.4,,8.3,6.4,25.68,74.5,0.833333,25,2018
17/06/2018,1200,0,,20.4,,,,,,25,2018
18/06/2018,0,,30,,4.2,6.7,24.72,83.25,0.833333,25,2018
18/06/2018,1200,0,,20.4,,,,,,25,2018
19/06/2018,0,,32.6,,3.6,2.8,25.58,79.5,0.333333,25,2018
19/06/2018,1200,1.3,,21.2,,,,,,25,2018
20/06/2018,0,,34,,9.1,5.1,26.04,75,1.166667,25,2018
20/06/2018,1200,0,,18.8,,,,,,25,2018
21/06/2018,0,,34.2,,5,6.7,25.94,68.5,0.066667,25,2018
21/06/2018,1200,0,,19.4,,,,,,25,2018
22/06/2018,0,,32.8,,3.4,7.3,24.88,72.5,0.666667,25,2018
22/06/2018,1200,0,,18.2,,,,,,25,2018
23/06/2018,0,,34.8,,9.7,5.4,25.88,66,1.5,25,2018
23/06/2018,1200,0,,19.6,,,,,,25,2018
24/06/2018,0,,34.9,,9.9,9.5,26.18,55.5,0.833333,26,2018
24/06/2018,1200,0,,18.6,,,,,,26,2018
25/06/2018,0,,33.7,,7.8,11.9,26.78,66.75,0.4,26,2018
25/06/2018,1200,0,,20.6,,,,,,26,2018
26/06/2018,0,,35,,7.8,8.4,26.16,65.75,1,26,2018
26/06/2018,1200,0,,18.4,,,,,,26,2018
27/06/2018,0,,34.7,,8.8,7.7,26.34,70.5,0.566667,26,2018
27/06/2018,1200,0,,18.4,,,,,,26,2018
28/06/2018,0,,35.2,,9.5,7.1,26.72,67.5,1.166667,26,2018
28/06/2018,1200,0,,19.4,,,,,,26,2018
29/06/2018,0,,34.9,,9.3,7.6,26.56,67,1.333333,26,2018
29/06/2018,1200,0,,19.5,,,,,,26,2018
30/06/2018,0,,35.6,,8.5,8.2,26.5,63.75,1.166667,26,2018
30/06/2018,1200,0,,19.3,,,,,,26,2018
01/07/2018,0,,34.4,,6.3,8.7,26.96,73,0.65,27,2018
01/07/2018,1200,0,,20.2,,,,,,27,2018
02/07/2018,0,,35.3,,6.2,8.4,27.32,81,0.75,27,2018
02/07/2018,1200,0,,22.5,,,,,,27,2018
03/07/2018,0,,35.6,,7.2,7.7,27.32,72,1.25,27,2018
03/07/2018,1200,0,,20,,,,,,27,2018
04/07/2018,0,,35.4,,8.2,8.1,27.16,72,0.6,27,2018
04/07/2018,1200,0,,20.4,,,,,,27,2018
05/07/2018,0,,34.8,,9.1,8.9,26.6,66,1,27,2018
05/07/2018,1200,0,,19,,,,,,27,2018
06/07/2018,0,,34.1,,6.8,9.8,26.76,73,1.25,27,2018
06/07/2018,1200,0,,18.5,,,,,,27,2018
07/07/2018,0,,31,,3,8.2,25.08,95,0.5,27,2018
07/07/2018,1200,1.8,,22.4,,,,,,27,2018
08/07/2018,0,,32.2,,4.3,3.1,25.72,91,0.25722,28,2018
08/07/2018,1200,3.8,,22,,,,,,28,2018
09/07/2018,0,,34.3,,6.5,3.6,26.94,81,0.25,28,2018
09/07/2018,1200,0.8,,21.2,,,,,,28,2018
10/07/2018,0,,30.4,,1.1,6.9,25.3,90,0.25,28,2018
10/07/2018,1200,2.4,,23,,,,,,28,2018
11/07/2018,0,,34.4,,8.8,4.4,26.36,81,0.5,28,2018
11/07/2018,1200,0,,21.4,,,,,,28,2018
12/07/2018,0,,35.2,,9.6,8.1,26.84,77,1,28,2018
12/07/2018,1200,0,,19.6,,,,,,28,2018
13/07/2018,0,,35.8,,10.4,8.3,27.32,72,0.7,28,2018
13/07/2018,1200,0,,21.2,,,,,,28,2018
14/07/2018,0,,35,,10.8,9.2,26.42,68,1.35,28,2018
14/07/2018,1200,0,,19.5,,,,,,28,2018
15/07/2018,0,,34.2,,6.3,10.6,26.18,70,0.95,29,2018
15/07/2018,1200,0,,18.4,,,,,,29,2018
16/07/2018,0,,35.8,,7.5,9.5,27.24,71,0.75,29,2018
16/07/2018,1200,0,,20.6,,,,,,29,2018
17/07/2018,0,,35.9,,10.3,9.3,26.86,69,0.6,29,2018
17/07/2018,1200,0,,19.6,,,,,,29,2018
18/07/2018,0,,36.7,,10.3,11.2,26.76,74,0.4,29,2018
18/07/2018,1200,0,,19.1,,,,,,29,2018
19/07/2018,0,,36.7,,10.6,10.1,26.94,72,0.55,29,2018
19/07/2018,1200,0,,19,,,,,,29,2018
20/07/2018,0,,35.8,,10.5,12,26.62,61,1.5,29,2018
20/07/2018,1200,0,,18.3,,,,,,29,2018
21/07/2018,0,,34.8,,8.9,13.1,26.72,72,0.5,29,2018
21/07/2018,1200,0,,18.6,,,,,,29,2018
22/07/2018,0,,32.8,,1.6,9.9,26.92,74,1.5,30,2018
22/07/2018,1200,0,,21.3,,,,,,30,2018
23/07/2018,0,,36.4,,10,8.2,27.72,67,1.25,30,2018
23/07/2018,1200,0,,20.8,,,,,,30,2018
24/07/2018,0,,36.7,,10.1,11.9,27.5,65,1,30,2018
24/07/2018,1200,0,,19.8,,,,,,30,2018
25/07/2018,0,,36.7,,10.7,12,27.06,70,0.85,30,2018
25/07/2018,1200,0,,19.4,,,,,,30,2018
26/07/2018,0,,34.7,,7.1,11.2,27.4,69,1,30,2018
26/07/2018,1200,0,,21,,,,,,30,2018
27/07/2018,0,,35.5,,7.7,10.1,27.26,70,1,30,2018
27/07/2018,1200,0,,21.2,,,,,,30,2018
28/07/2018,0,,33.3,,3.5,10.7,27.04,72,1.25,30,2018
28/07/2018,1200,0,,20.4,,,,,,30,2018
29/07/2018,0,,36.6,,10.5,8.4,27.26,69,1,31,2018
29/07/2018,1200,0,,20.3,,,,,,31,2018
30/07/2018,0,,34.8,,7.7,10.9,26.44,75,0.5,31,2018
30/07/2018,1200,0,,19.4,,,,,,31,2018
31/07/2018,0,,36.4,,10.1,10,26.6,,1.5,31,2018
31/07/2018,1200,0,,18.8,,,,,,31,2018
01/08/2018,0,,34.4,,5.6,10.2,26.82,71,1.033333,31,2018
01/08/2018,1200,0,,20.9,,,,,,31,2018
02/08/2018,0,,36.4,,8.4,7.9,27.2,68.5,1.333333,31,2018
02/08/2018,1200,0,,20.2,,,,,,31,2018
03/08/2018,0,,36.6,,9,9.3,27.16,64,1,31,2018
03/08/2018,1200,0,,21.9,,,,,,31,2018
04/08/2018,0,,35.6,,7.6,11.2,26.98,60,0.833333,31,2018
04/08/2018,1200,0,,20.3,,,,,,31,2018
05/08/2018,0,,36,,8.2,10.5,26.92,66,1.166667,32,2018
05/08/2018,1200,0,,19.6,,,,,,32,2018
06/08/2018,0,,36.8,,9.8,10.6,27.12,63.75,1.333333,32,2018
06/08/2018,1200,0,,19,,,,,,32,2018
07/08/2018,0,,35.9,,6.2,11.4,27.12,62.25,1.4,32,2018
07/08/2018,1200,0,,19.2,,,,,,32,2018
08/08/2018,0,,36.7,,9.2,11.7,27.78,62.5,2.166667,32,2018
08/08/2018,1200,0,,22.8,,,,,,32,2018
09/08/2018,0,,36.1,,10.2,12.1,27.22,61,0.666667,32,2018
09/08/2018,1200,0,,20.2,,,,,,32,2018
10/08/2018,0,,36.6,,9.5,12,27.76,65,1.166667,32,2018
10/08/2018,1200,0,,21.2,,,,,,32,2018
11/08/2018,0,,36.2,,6.3,12,27.36,65.25,2.166667,32,2018
11/08/2018,1200,0,,20.4,,,,,,32,2018
12/08/2018,0,,37.3,,10,10.2,26.98,69.5,1.5,33,2018
12/08/2018,1200,0,,18.8,,,,,,33,2018
13/08/2018,0,,36.7,,8.8,10.6,27.3,62.5,1.066667,33,2018
13/08/2018,1200,0,,20,,,,,,33,2018
14/08/2018,0,,37.4,,8.3,11.5,27.56,70.25,2.666667,33,2018
14/08/2018,1200,0,,20,,,,,,33,2018
15/08/2018,0,,37.1,,9,11.7,27.38,58.75,2.333333,33,2018
15/08/2018,1200,0,,19.2,,,,,,33,2018
16/08/2018,0,,33.8,,3.4,13.2,26.76,64.75,1.5,33,2018
16/08/2018,1200,0,,19.8,,,,,,33,2018
17/08/2018,0,,37.1,,10.7,10.3,27.62,56.5,2.166667,33,2018
17/08/2018,1200,0,,19.6,,,,,,33,2018
18/08/2018,0,,36.9,,10.5,13.3,27.24,52.25,2.833333,33,2018
18/08/2018,1200,0,,18.9,,,,,,33,2018
19/08/2018,0,,36.6,,10.6,14.7,27.16,54.75,4.166667,34,2018
19/08/2018,1200,0,,18.8,,,,,,34,2018
20/08/2018,0,,36.4,,10.6,14.4,27.44,53.5,2,34,2018
20/08/2018,1200,0,,19.8,,,,,,34,2018
21/08/2018,0,,36.6,,10,12.4,27.84,52.25,2.333333,34,2018
21/08/2018,1200,0,,19.3,,,,,,34,2018
22/08/2018,0,,37,,10.6,11.8,28.04,50.5,1.333333,34,2018
22/08/2018,1200,0,,20,,,,,,34,2018
23/08/2018,0,,36.4,,9.9,14,27.8,53.25,1.833333,34,2018
23/08/2018,1200,0,,20.4,,,,,,34,2018
24/08/2018,0,,37.6,,10.2,12.3,27.64,60.25,1.666667,34,2018
24/08/2018,1200,0,,19.4,,,,,,34,2018
25/08/2018,0,,37.2,,10.2,12.7,27.82,68.25,1.166667,34,2018
25/08/2018,1200,0,,21.5,,,,,,34,2018
26/08/2018,0,,38,,10.3,11.1,28.6,67,1.833333,35,2018
26/08/2018,1200,0,,22.8,,,,,,35,2018
27/08/2018,0,,37.4,,9.3,13,28.3,50,2.566667,35,2018
27/08/2018,1200,0,,22.1,,,,,,35,2018
28/08/2018,0,,37,,10.2,12.5,27.76,59.5,2,35,2018
28/08/2018,1200,0,,20,,,,,,35,2018
29/08/2018,0,,36.3,,6.5,12.5,27.88,61.5,2,35,2018
29/08/2018,1200,0,,21.7,,,,,,35,2018
30/08/2018,0,,37.8,,9.6,10.5,27.4,68.25,1.666667,35,2018
30/08/2018,1200,0,,20,,,,,,35,2018
31/08/2018,0,,35.6,,7.9,11.8,27.2,59,1.6,35,2018
31/08/2018,1200,0,,20.2,,,,,,35,2018
01/09/2018,0,,36.9,,9.3,10.6,27.72,55.5,1.5,35,2018
01/09/2018,1200,0,,20.7,,,,,,35,2018
02/09/2018,0,,36.8,,10.7,12.8,27.5,59,1.166667,36,2018
02/09/2018,1200,0,,18.9,,,,,,36,2018
03/09/2018,0,,38,,10.7,11.8,27.92,57.5,1.5,36,2018
03/09/2018,1200,0,,20,,,,,,36,2018
04/09/2018,0,,37.8,,10.6,13.5,27.88,58.25,2.5,36,2018
04/09/2018,1200,0,,20.8,,,,,,36,2018
05/09/2018,0,,36.4,,7.8,12.5,28.08,67.5,2,36,2018
05/09/2018,1200,0,,22.4,,,,,,36,2018
06/09/2018,0,,35.6,,9.2,11.4,27.98,59,2.5,36,2018
06/09/2018,1200,0,,21.7,,,,,,36,2018
07/09/2018,0,,37.2,,8.4,11.4,28,57.75,1.5,36,2018
07/09/2018,1200,0,,20,,,,,,36,2018
08/09/2018,0,,36.8,,10.1,12,28.2,53,1.166667,36,2018
08/09/2018,1200,0,,22,,,,,,36,2018
09/09/2018,0,,37.8,,11,14.2,27.6,54.5,1.333333,37,2018
09/09/2018,1200,0,,19.6,,,,,,37,2018
10/09/2018,0,,38.4,,10.7,14.7,28.36,63.25,1.733333,37,2018
10/09/2018,1200,0,,20.2,,,,,,37,2018
11/09/2018,0,,37.2,,7.2,13.3,28.32,64.75,1.833333,37,2018
11/09/2018,1200,0,,23.4,,,,,,37,2018
12/09/2018,0,,36.9,,10.7,11.5,28.2,51.75,3,37,2018
12/09/2018,1200,0,,22.1,,,,,,37,2018
13/09/2018,0,,37.5,,10.9,14.4,27.92,47.25,1.833333,37,2018
13/09/2018,1200,0,,19.3,,,,,,37,2018
14/09/2018,0,,37.8,,10,16.3,27.68,47.5,1.833333,37,2018
14/09/2018,1200,0,,18.6,,,,,,37,2018
15/09/2018,0,,37.1,,10.8,13.7,27.9,49.75,3,37,2018
15/09/2018,1200,0,,20,,,,,,37,2018
16/09/2018,0,,37.8,,10.7,17,29.02,53.25,2.833333,38,2018
16/09/2018,1200,0,,21.5,,,,,,38,2018
17/09/2018,0,,38.2,,10.7,16,28.76,53,2,38,2018
17/09/2018,1200,0,,21.6,,,,,,38,2018
18/09/2018,0,,38.6,,10.8,14.7,28.52,54.75,2.5,38,2018
18/09/2018,1200,0,,20.6,,,,,,38,2018
19/09/2018,0,,37.3,,10.8,15,28.9,52.75,2.5,38,2018
19/09/2018,1200,0,,22.2,,,,,,38,2018
20/09/2018,0,,38,,10,15.4,28.8,51.75,1.666667,38,2018
20/09/2018,1200,0,,21.6,,,,,,38,2018
21/09/2018,0,,37.7,,10.8,15.1,28.76,47.75,1.666667,38,2018
21/09/2018,1200,0,,22.1,,,,,,38,2018
22/09/2018,0,,38,,10.8,15.3,28.36,57,1.833333,38,2018
22/09/2018,1200,0,,21.4,,,,,,38,2018
23/09/2018,0,,37,,9.1,13.4,28.06,55,2,39,2018
23/09/2018,1200,0,,22.1,,,,,,39,2018
24/09/2018,0,,36.9,,8.9,11.6,27.74,60.75,3.233333,39,2018
24/09/2018,1200,0,,20.6,,,,,,39,2018
25/09/2018,0,,37.6,,9.5,12,28.52,56.25,2,39,2018
25/09/2018,1200,0,,22,,,,,,39,2018
26/09/2018,0,,37.6,,10.2,12.8,27.8,55.75,1.233333,39,2018
26/09/2018,1200,0,,20.6,,,,,,39,2018
27/09/2018,0,,37.4,,10.8,14.5,28.36,50,2.5,39,2018
27/09/2018,1200,0,,20,,,,,,39,2018
28/09/2018,0,,37.8,,10.9,15,28.92,51,2,39,2018
28/09/2018,1200,0,,22.4,,,,,,39,2018
29/09/2018,0,,38.3,,9.8,15.8,28.72,56.75,1.566667,39,2018
29/09/2018,1200,0,,21.8,,,,,,39,2018
30/09/2018,0,,38,,9.3,13.5,28.6,56.5,1.9,40,2018
30/09/2018,1200,0,,23.2,,,,,,40,2018
01/10/2018,0,,38,,10.6,13.7,28.52,59,2,40,2018
01/10/2018,1200,0,,23.2,,,,,,40,2018
02/10/2018,0,,37.6,,10.5,13.5,27.88,51.75,1.9,40,2018
02/10/2018,1200,0,,21.3,,,,,,40,2018
03/10/2018,0,,38,,10.1,13.7,27.78,57.25,1.833333,40,2018
03/10/2018,1200,0,,19.7,,,,,,40,2018
04/10/2018,0,,36.7,,8.1,14.1,27.96,61.5,1.333333,40,2018
04/10/2018,1200,0,,21.8,,,,,,40,2018
05/10/2018,0,,37,,6.7,11.1,28.08,61.75,2.166667,40,2018
05/10/2018,1200,0,,23.4,,,,,,40,2018
06/10/2018,0,,34.7,,4,11,27.86,60.25,1.833333,40,2018
06/10/2018,1200,0,,23.8,,,,,,40,2018
07/10/2018,0,,38,,10.3,14.7,28.68,54,1.666667,41,2018
07/10/2018,1200,0,,21.2,,,,,,41,2018
08/10/2018,0,,37.6,,10.7,13.8,28.58,48.75,2.366667,41,2018
08/10/2018,1200,0,,21.3,,,,,,41,2018
09/10/2018,0,,38.5,,10.7,15.2,28.7,51.75,2.666667,41,2018
09/10/2018,1200,0,,21.2,,,,,,41,2018
10/10/2018,0,,37.6,,10.8,15.4,28.32,53.5,2.166667,41,2018
10/10/2018,1200,0,,20.8,,,,,,41,2018
11/10/2018,0,,37.3,,9.7,14.5,28.22,52.5,1.666667,41,2018
11/10/2018,1200,0,,21.2,,,,,,41,2018
12/10/2018,0,,36.8,,9.2,13.3,28.04,54.75,2.333333,41,2018
12/10/2018,1200,0,,20.8,,,,,,41,2018
13/10/2018,0,,37.8,,9.9,12,27.9,60.25,2.5,41,2018
13/10/2018,1200,0,,19.8,,,,,,41,2018
14/10/2018,0,,37.2,,8.4,13.5,29.26,59.75,2.333333,42,2018
14/10/2018,1200,0,,25.4,,,,,,42,2018
15/10/2018,0,,35,,4.8,12,27.84,66.25,2,42,2018
15/10/2018,1200,0,,23.4,,,,,,42,2018
16/10/2018,0,,35.7,,6.8,9.6,28.08,61.5,1.833333,42,2018
16/10/2018,1200,0,,22.1,,,,,,42,2018
17/10/2018,0,,37.7,,9,0,28.58,60,1.333333,42,2018
17/10/2018,1200,0,,22.6,,,,,,42,2018
18/10/2018,0,,37.6,,10,13,28.5,52.25,2.333333,42,2018
18/10/2018,1200,0,,21.7,,,,,,42,2018
19/10/2018,0,,37.5,,10.5,15.3,28.06,55.75,1.666667,42,2018
19/10/2018,1200,0,,21,,,,,,42,2018
20/10/2018,0,,39.8,,10.4,14.4,28.28,60,2,42,2018
20/10/2018,1200,0,,20,,,,,,42,2018
21/10/2018,0,,37.6,,10.1,14,28.68,56.5,1.333333,43,2018
21/10/2018,1200,0,,22.6,,,,,,43,2018
22/10/2018,0,,37.4,,8.7,11.3,28.12,58,1.666667,43,2018
22/10/2018,1200,0,,20.5,,,,,,43,2018
23/10/2018,0,,37.8,,10.7,13.5,28.96,51,1,43,2018
23/10/2018,1200,0,,21.8,,,,,,43,2018
24/10/2018,0,,38.4,,10.7,15.2,29.08,52.25,1.666667,43,2018
24/10/2018,1200,0,,22,,,,,,43,2018
25/10/2018,0,,39,,11,18.3,29.12,53,2.166667,43,2018
25/10/2018,1200,0,,21.8,,,,,,43,2018
26/10/2018,0,,38.4,,10.9,15.4,28.84,56,1.833333,43,2018
26/10/2018,1200,0,,21.6,,,,,,43,2018
27/10/2018,0,,37.9,,10,13.2,28.32,59.25,2,43,2018
27/10/2018,1200,0,,21.9,,,,,,43,2018
28/10/2018,0,,38.1,,10.2,13.5,28.26,56.25,1.233333,44,2018
28/10/2018,1200,0,,20.6,,,,,,44,2018
29/10/2018,0,,38.3,,10.9,13.7,28.86,60,1.666667,44,2018
29/10/2018,1200,0,,22,,,,,,44,2018
30/10/2018,0,,37.8,,8.9,13.5,29.56,56,2.5,44,2018
30/10/2018,1200,0,,24.5,,,,,,44,2018
31/10/2018,0,,37.1,,9.3,14.5,28.72,55,1.833333,44,2018
31/10/2018,1200,0,,22.3,,,,,,44,2018
01/11/2018,0,,37.4,,9.7,15.2,28.6,55.5,1.4,44,2018
01/11/2018,1200,0,,21.8,,,,,,44,2018
02/11/2018,0,,37.6,,8.9,13.8,28.48,59,1.5,44,2018
02/11/2018,1200,0,,21.6,,,,,,44,2018
03/11/2018,0,,37.4,,6.1,11.8,28.64,55,1.833333,44,2018
03/11/2018,1200,0,,22.8,,,,,,44,2018
04/11/2018,0,,37,,8.1,12.1,28.6,56.25,1.833333,45,2018
04/11/2018,1200,0,,21.8,,,,,,45,2018
05/11/2018,0,,37.6,,8.5,12.4,28.38,62.25,1.666667,45,2018
05/11/2018,1200,0.4,,22.1,,,,,,45,2018
06/11/2018,0,,37.4,,2.8,11.4,29.32,63.75,1,45,2018
06/11/2018,1200,0,,24.4,,,,,,45,2018
07/11/2018,0,,36.9,,8.6,9.4,28.44,59.5,1.566667,45,2018
07/11/2018,1200,0,,22.1,,,,,,45,2018
08/11/2018,0,,36.8,,9.5,13.2,27.96,57,1.166667,45,2018
08/11/2018,1200,0,,21.6,,,,,,45,2018
09/11/2018,0,,38.6,,11,14.5,29.26,46.75,2.166667,45,2018
09/11/2018,1200,0,,20.1,,,,,,45,2018
10/11/2018,0,,37.3,,10.1,18,29.14,53.25,2.166667,45,2018
10/11/2018,1200,0,,23.2,,,,,,45,2018
11/11/2018,0,,38.6,,10.9,16.4,29.5,52.25,2.333333,46,2018
11/11/2018,1200,0,,23.7,,,,,,46,2018
12/11/2018,0,,37.8,,8.6,15.7,29.22,52.25,1.666667,46,2018
12/11/2018,1200,0,,21.9,,,,,,46,2018
13/11/2018,0,,38.6,,9,14.3,29.18,55,2.066667,46,2018
13/11/2018,1200,0,,22.2,,,,,,46,2018
14/11/2018,0,,37.8,,10.6,15.5,29.28,51,2.333333,46,2018
14/11/2018,1200,0,,22.6,,,,,,46,2018
15/11/2018,0,,36.6,,8.2,16.6,28.32,51.75,2,46,2018
15/11/2018,1200,0,,20.9,,,,,,46,2018
16/11/2018,0,,36.8,,8.7,14.1,28.26,58.25,1.666667,46,2018
16/11/2018,1200,0,,21.3,,,,,,46,2018
17/11/2018,0,,38.3,,10.7,13.7,29.24,46.5,1.333333,46,2018
17/11/2018,1200,0,,20.1,,,,,,46,2018
18/11/2018,0,,38,,10.8,17.1,29.6,51,2.5,47,2018
18/11/2018,1200,0,,22.6,,,,,,47,2018
19/11/2018,0,,37.6,,10.7,15.6,29.28,49.25,1.5,47,2018
19/11/2018,1200,0,,22,,,,,,47,2018
20/11/2018,0,,38,,10.7,16.6,29.24,50.5,1.5,47,2018
20/11/2018,1200,0,,21.6,,,,,,47,2018
21/11/2018,0,,38.8,,10.6,17.1,29.78,49.5,2.833333,47,2018
21/11/2018,1200,0,,21.3,,,,,,47,2018
22/11/2018,0,,37.4,,7.5,17,29.3,60.25,1.5,47,2018
22/11/2018,1200,0,,23.1,,,,,,47,2018
23/11/2018,0,,35,,4.6,13.4,28.58,65,1.9,47,2018
23/11/2018,1200,0.5,,25.3,,,,,,47,2018
24/11/2018,0,,37.3,,6.8,13,29.24,56.5,2,47,2018
24/11/2018,1200,0,,22.7,,,,,,47,2018
25/11/2018,0,,37.7,,9.8,13.5,29.36,55,2,48,2018
25/11/2018,1200,0,,22.9,,,,,,48,2018
26/11/2018,0,,37.6,,6.6,13.5,29.22,58.5,1.5,48,2018
26/11/2018,1200,0,,22.1,,,,,,48,2018
27/11/2018,0,,37.5,,7.4,13.4,29.64,51.5,1.5,48,2018
27/11/2018,1200,0,,22.3,,,,,,48,2018
28/11/2018,0,,37,,3.3,14.8,30.48,53,1.5,48,2018
28/11/2018,1200,0,,26,,,,,,48,2018
29/11/2018,0,,36,,3.9,14,29.58,50.75,2,48,2018
29/11/2018,1200,0,,24.9,,,,,,48,2018
30/11/2018,0,,34.8,,4.8,13,27.06,80.75,2.333333,48,2018
30/11/2018,1200,0,,22.7,,,,,,48,2018
01/12/2018,0,,35,,4,6.9,27.96,79,1.5,48,2018
01/12/2018,1200,0,,22.6,,,,,,48,2018
02/12/2018,0,,37.3,,8,8.1,28.9,77,1.5,49,2018
02/12/2018,1200,1.7,,22.8,,,,,,49,2018
03/12/2018,0,,36,,5.9,1.3,28.96,69,1.75,49,2018
03/12/2018,1200,0,,22.6,,,,,,49,2018
04/12/2018,0,,34.8,,2.4,11.9,27.3,24,0.5,49,2018
04/12/2018,1200,0,,22.5,,,,,,49,2018
05/12/2018,0,,35.3,,3.7,5.3,26.66,84,0.5,49,2018
05/12/2018,1200,14.9,,22,,,,,,49,2018
06/12/2018,0,,31.6,,0.7,4,26.2,92,0.5,49,2018
06/12/2018,1200,13.6,,23,,,,,,49,2018
07/12/2018,0,,34.4,,3,2.2,27.66,83,0.75,49,2018
07/12/2018,1200,5.8,,22.3,,,,,,49,2018
